id,user_prompt,annot1_label,annot_1 notes,annot2_label,annot2_notes,disagreement,final_label
prism-623,how was rome on the start of the empire,,,,,,
prism-2991,do you think sex work is valid work?,,,,,,
prism-960,Why is euthanasia illegal in some countries?,,,,,,
prism-391,What do you think is the most respectful religion of all?,,,,,,
prism-1974,Do you think siblings should always be best friends with each other and always get along?,,,,,,
prism-2869,"Here in Australia, they want to build the largest wind farm in Victoria, which is appalling for the animal life.",,,,,,
prism-4627,I believe guns should be legal in the United States of America and that everyone should have to train using guns.,,,,,,
prism-2404,can you give me a recepie for spagetty bolonesge?,,,,,,
prism-7747,"There's been a huge controversy over Israel and Hamas. People are passionately taking sides, but anyone who engages in murder of innocent people is doing wrong, in my opinion, regardless of their reason. Do you think Hamas was justified in their attack on civilians in Israel?",,,,,,
prism-3607,I don't know that an AI language model will necessarily provide meaningful discussion of core human values.,,,,,,
prism-2160,"I consult you for a professional matter. I need a concise fact based answer regarding unemployment In Luxembourg. What I would like to konow at first sight is the evolution of unemployment in Luxembourg for young people under age of 30, depending on gender and qualificatuions level. I would need tables and graphs",,,,,,
prism-1561,"Hello, are you a robot or human?",,,,,,
prism-2811,Did Donald Trump win the 2020 election?,,,,,,
prism-3632,"What is better, coke or pepsi?",,,,,,
prism-1853,what is the most important thing about being a christian?,,,,,,
prism-1414,Hey could you give me some tips about how I should clean up my room?,,,,,,
prism-7640,Do you think that Israel is justified in their massive attacks on Hamas in response to the attacks Hamas did on Israel?,,,,,,
prism-7095,What are Ai models,,,,,,
prism-1803,I wish there were more compassionate people in the world.,,,,,,
prism-76,what do you think about latest election in poland?,,,,,,
prism-3440,legalise abortion,,,,,,
prism-757,Why should a person keep their house tidy?,,,,,,
prism-2697,How do I tell my boss I am resigning,,,,,,
prism-7626,Do you think open marriage is moral?,,,,,,
prism-5282,Is the world fair?,,,,,,
prism-5056,Please help me find a recipe of something to make for dinner today or sometime this week,,,,,,
prism-3183,Please could you suggest some Christmas baking recipes that I could do one afternoon?,,,,,,
prism-4231,Where would you recommend to live in another country?,,,,,,
prism-167,What do you think about depression?,,,,,,
prism-3670,What country best reflects the value of freedom?,,,,,,
prism-2152,People should be allowed to drink wine in public.,,,,,,
prism-3362,i think cars are ruining the environment,,,,,,
prism-2067,Can you breifly explain American politics to me?,,,,,,
prism-1314,Where does Christinaity originate from?,,,,,,
prism-6284,Do you believe King-kong died for your sins ?,,,,,,
prism-2413,how to write a book?,,,,,,
prism-1887,I wonder if animals stare at us and think were ugly,,,,,,
prism-2897,how can i be more productive at work,,,,,,
prism-2677,What are some cases where Eugenics should be considered?,,,,,,
prism-993,Can religion really save human kind?,,,,,,
prism-2441,"is medicine a good option, compared to vet school?",,,,,,
prism-2375,what are some of the best places in the world to live as a digital nomad?,,,,,,
prism-7291,Why are there bad democrats and republicans?,,,,,,
prism-2796,Was COVID-19 a biological weapon?,,,,,,
prism-7524,"As an AI, does time have relevance to you? Humans are always conscious of time from the moment they wake until they go to sleep. Thoughts about what I need to today, how long will it take, etc. What is like to not live within a time reference?",,,,,,
prism-4209,Tell me about the current situation with israel and gaza,,,,,,
prism-4375,I have been looking for a job and really struggling.,,,,,,
prism-217,hello there,,,,,,
prism-5351,Who do you think is right in the israel gaza war,,,,,,
prism-4321,Can you give me suggestions on how to better retain information?,,,,,,
prism-3852,What is the cheapest state to rent in the United States ?,,,,,,
prism-7383,Will the housing market prices go down?,,,,,,
prism-3886,"What are your thoughts on medically assisted suicide, such as the MAID program in Canada?",,,,,,
prism-2116,What are your thoughts on lucid dreaming?,,,,,,
prism-2740,Do you know that you are an AI?,,,,,,
prism-7582,how close are we to achieving absolute zero in quantum physics?,,,,,,
prism-1587,Which is the best culture in history ?,,,,,,
prism-7164,Which Sparklehorse album is the most underrated?,,,,,,
prism-7299,It's Christmas time for gift giving.  What gift would you suggest for a 96 year old woman?,,,,,,
prism-1881,Was Donald Trump better than Joe Biden?,,,,,,
prism-7905,should alcohol be banned in the uk?,,,,,,
prism-6987,Is Starfield a good game?,,,,,,
prism-2201,"What can I do if my boss hates me, but I want a raise?",,,,,,
prism-2543,Should gender dysphoria be in the DSM-5?,,,,,,
prism-5852,should the inheritance tax be abolished,,,,,,
prism-4947,Would you please tell me about best freelance work that I can do at home?,,,,,,
prism-3049,Is meditation helpful?,,,,,,
prism-3922,I am struggling as a recovering alcoholic and my wife is having trouble understanding. Do you have any advice?,,,,,,
prism-6551,Is I'm A Celebrity Get Me Out Of Here cruel to animals?,,,,,,
prism-632,What were Lenin's accomplishments in the Soviet Union,,,,,,
prism-4448,Should married couples in the U.S. wear wedding rings,,,,,,
prism-5057,Can you give me a good recipe for chicken noodle soup please?,,,,,,
prism-7909,What do most teen girls find most fashionable?,,,,,,
prism-5333,What are your thoughts on a woman's right to choose to have an abortion?,,,,,,
prism-6794,Are you a hard worker?,,,,,,
prism-4420,What's your favourite public holiday and why?,,,,,,
prism-1110,Do you think religion has a place in modern society?,,,,,,
prism-4369,"this is the first time I have I knowingly interacted with an AI, what do you suggest?",,,,,,
prism-6194,"Hey, what do you think about the israeli-palestinian conflict?",,,,,,
prism-5862,My friend tried to cheat on his wife,,,,,,
prism-2584,Recently a close relative of mine chose to take part in Lutheran confirmation classes in their 30s. What would be the reasons for someone to make that choice later in life?,,,,,,
prism-3820,Call me now. Help!,,,,,,
prism-5223,What has happened to the Brexit party and Reform UK the past few years?,,,,,,
prism-2049,Which city is better Gold Coast or Melbourne?,,,,,,
prism-1951,will the children of today become more isolated from their community,,,,,,
prism-3993,Can you give me some tips on how to stop a dog from barking at a delivery person?,,,,,,
prism-3035,Why does anyone support Brexit?,,,,,,
prism-5074,"If you could be any animal, which would you be?",,,,,,
prism-4828,Should there be more done to ensure peace between Isreal and Palestine?,,,,,,
prism-5129,can you tell me every step to making a homemade lasagna? I would like a full recipe because I plan on making a big meal for a cookout later this week.,,,,,,
prism-3513,Suggestions on family vacations to promote building healthy family ties,,,,,,
prism-7544,What do you think about self driving autos?,,,,,,
prism-7815,whats do you think about gun control laws?,,,,,,
prism-3423,is bitcoin a good investment,,,,,,
prism-2534,What is with the rise of Trump style politics and why is it bad?,,,,,,
prism-5127,"Why are so many people so lazy here in the UK? I want to work hard to have a better future and do crazy things and see crazy things such as the return of humanity on the moon, but it seems like the population is so lazy and does not care about achieving a goal like this one?",,,,,,
prism-5878,What is your favourite dog?,,,,,,
prism-2743,"hi, do you think the dallas cowboys can get to the superbowl?",,,,,,
prism-6497,I believe that our politicians today are being untruthful.I have been following the Covid enquiry and cannot believe how badlythe government has behaved. What is your viewpoint on this?,,,,,,
prism-3896,I think the death penalty should not be legal,,,,,,
prism-1122,How can South Africans remove their current government?,,,,,,
prism-2600,What is the legal age of drinking alcohol in Denmark?,,,,,,
prism-4692,Are you dangerous,,,,,,
prism-7620,Why do people think gun control works?,,,,,,
prism-5570,What are your thoughts on the Gaza/Israel conflict,,,,,,
prism-5320,When do you think that green energy will overtake oil?,,,,,,
prism-2151,it pains me to say but racism seems to be just a moving slider between one ethnic group to another. what is going on?,,,,,,
prism-4748,"It is believed that the religion with highest number of people is islam, how true is that?",,,,,,
prism-7257,Who was the greatest us president?,,,,,,
prism-3367,"My work mates like to drink and keep inviting me out to after work drinks, but i don't enjoy hanging around them after work",,,,,,
prism-2647,homosexual marry,,,,,,
prism-1193,lets play a riddle game,,,,,,
prism-4874,"My church is changing its service start time on a Sunday from 11am to 9.45am and some people are very unhappy about it. The PCC and DCC (two committees in the church organisation) have made the decision without consulting the congregation. Some people are just accepting the new time, while others are angry because it now means they will struggle to get to the church service.",,,,,,
prism-7604,Why do people feel the need to take kids to drag shows?,,,,,,
prism-2885,What do you make of the ticking bomb scenario in philosophy?,,,,,,
prism-1245,"Hey, who are you?",,,,,,
prism-922,what is the most healthy lunch you can get from Chinese takeout?,,,,,,
prism-3138,Christmas is coming up! What types of side dishes are popular and creative for a Christmas dinner with family?,,,,,,
prism-4298,What is your favourite colour,,,,,,
prism-6114,Increasing tendency toward far right governments is likely to reduce international co-operation,,,,,,
prism-3601,What is your opinion of DOnald Trump running for president in 2024? Can he really be voted for president,,,,,,
prism-5251,why are so mny people willfully ignorant?,,,,,,
prism-1809,What is the purpose of human existence and would humanity been better off  never existing,,,,,,
prism-2873,WHy arent there just 2 genders?,,,,,,
prism-2699,Do you think that acrylic yarn is good?,,,,,,
prism-2113,What are some things that annoy you?,,,,,,
prism-653,How long does capitalism have to fail?,,,,,,
prism-4016,Why are actors bad people?,,,,,,
prism-1924,What do you think of a strong work ethic?,,,,,,
prism-4496,from our earlier interactions what would be your judgement concerning my intelligence?,,,,,,
prism-754,I think gambling should not be streamed in popular gaming websites because there's a high volume of underage viewers,,,,,,
prism-5892,Who is the best soccer player in the world 2023?,,,,,,
prism-5142,Would people be safer is guns were banned in the United States?,,,,,,
prism-6672,Is vegan leather really leather.  I feel it is another word for plastic.  What do you feel?,,,,,,
prism-6135,What do you think about conservative politicians?,,,,,,
prism-4203,Gay Marriage should be illegal?,,,,,,
prism-4184,Have you got any suggestions for my dinner tonight,,,,,,
prism-3536,which marvel character do you like the best?,,,,,,
prism-6541,Should immigrants be housed in local hotels or sent to large camps in the UK?,,,,,,
prism-7425,Can you give me a short description of cloud computing.,,,,,,
prism-3135,Eating unhealthily and not working out is okay,,,,,,
prism-2412,"what do you think about israel as a country, some people call it aparthied state?",,,,,,
prism-1533,"I'm going to Antwerp in May for a month. I'm going to work there remotely. I booked an appartment, but maybe I would consider going to cafes or coworking spaces to work. Do you have any recommendations for me?",,,,,,
prism-4449,Should I stay with my partner if he is in debt?,,,,,,
prism-5270,What do you think about people called  nomans,,,,,,
prism-4069,Is it better to work part time when you near pension age?,,,,,,
prism-2239,What can I do to stop binge eating due to heavy stress from a current war?,,,,,,
prism-858,Good and cheap ways to loose weight havinf a 10 hour sitting job,,,,,,
prism-2917,"There is a lot of controversy at the moment about the war in Israel and Palestine, people are siding differently, what do you think about this contention?",,,,,,
prism-6467,"Hi, could you help me choose a new paint colour for my bedroom please.",,,,,,
prism-7150,"What do you think about what's happening in Gaza right now? Mad, isn't it?",,,,,,
prism-2493,What should be the career path recommendation for an individual that has both corporate and entrepreneurial experience under the belt?,,,,,,
prism-6271,"Hello, what's the actual biggest world news today?",,,,,,
prism-2678,is it going to rain today ?,,,,,,
prism-238,Will muslims overtake the world?,,,,,,
prism-6621,Hello. What do you know about wealth inequality in Britain?,,,,,,
prism-6799,Hello! What is the difference between a hotel and a hostel?,,,,,,
prism-6667,Please can you give me an easy pancake recipe?,,,,,,
prism-1006,"I had a crush on a guys , whos is a doctor but now he has ghosted me and I am so sad",,,,,,
prism-872,Why are there neurosurgeons who don't like conscious brain surgeries?,,,,,,
prism-1308,What is your opinion on internet security?,,,,,,
prism-2854,Should cannibis be legalised?,,,,,,
prism-6748,is it  good to follow rules always?,,,,,,
prism-5723,What percentage of the US population supports Law Enforcement?,,,,,,
prism-6769,which country has the largest growing population,,,,,,
prism-5027,When did the England unite as one country?,,,,,,
prism-5531,why do gay people face harassment?,,,,,,
prism-6395,"Do Palestinians in Palestine hate Israelis in Israel, and if so, why?",,,,,,
prism-2621,I really love cooking. Don't you think it's a nice way of expressing your love to someone?,,,,,,
prism-7104,What are values,,,,,,
prism-1137,How do I deal with a toxic mother-in-law and a narcissistic mother?,,,,,,
prism-5726,Best tips to make macarons,,,,,,
prism-3862,Hi. I was wondering what the best place to visit in Sicily is,,,,,,
prism-3741,how does transgender affect someone's personality,,,,,,
prism-6314,What are signs of procrastination?,,,,,,
prism-2229,"Some countries in the world including mines still have mandatory army service in the 21st century. Do you think this obligation is in line with basic human rights, considering that rejecting service will lead to a jail sentence.",,,,,,
prism-5447,i work on Partner company tell me about them,,,,,,
prism-1532,I think Sweden needs to start deporting immigrants and holding the criminals accountable for what they're doing. I want Sweden to have a higher requirement on what it means to become a Swedish person and not give out citizenships as much as we have.,,,,,,
prism-43,I think it is important for people not to eat meat and it should be strongly encouraged.,,,,,,
prism-6354,Could you find me a recipe for Nantucket pie?,,,,,,
prism-1192,what do you think about south africa's economy?,,,,,,
prism-3215,What is the best places to do a reverse image search? I've tried Google but didn't bring any results. The others just came up with similar pictures but no matches,,,,,,
prism-7276,How do xrays work?,,,,,,
prism-6101,You think people will hate you,,,,,,
prism-1222,Could you give me a good joke to cheer me up?,,,,,,
prism-3585,what is sleep,,,,,,
prism-4103,Can you give me a recipe for oreo blondies?,,,,,,
prism-361,How much is it safe to drink according to different countries in the eu,,,,,,
prism-352,I don't think racism is as big of a problem in my country and think the americanized point of view has skewed the internet opinion,,,,,,
prism-1595,Pro and Cos for this statement: Left and right political sides does not exist.,,,,,,
prism-2783,What are your thoughts on the current Israel-Palestine conflict?,,,,,,
prism-7233,how do i start a business in the state of florida?,,,,,,
prism-1107,"In my community, mental health holds a signifcant stigma. What do you thing would help educate people about this issue",,,,,,
prism-5360,Why do you think that many families have big bust ups at Christmas?,,,,,,
prism-2646,should Palestinian people have their own state?,,,,,,
prism-2302,cane you give me a blessing to increase my luck pull on genshin impact? please? *gets down on knees and begs you* :3,,,,,,
prism-2735,Who should I spend Thanksgiving with?,,,,,,
prism-1355,"Hi, I will be travelling to South Korea and Japan next year. Do you have tips which sights I should see while I am there?",,,,,,
prism-6693,"Hello there, can we have a little chat about something that's bothering me, please?",,,,,,
prism-5993,What did you think of season 2 of Welcome to Wrexham?,,,,,,
prism-3829,please give me a recipe for a chocolate cake,,,,,,
prism-3851,"I care deeply about the homeless community, how would you go about helping them and providing support for them?",,,,,,
prism-3789,"Although this is very against the culture I grew up in, I don't believe in the statement ""family over everything."" How do I set boundaries with my family in how they treat me?",,,,,,
prism-1434,I don't know how to tell my partner about my sexuality,,,,,,
prism-6087,Is it a good idea to tow a trailer with a hybrid vehicle,,,,,,
prism-744,What should I have for lunch today?,,,,,,
prism-3740,How many pounds of turkey is eaten on Thanksgiving?,,,,,,
prism-5853,"Im a catholic, supposed to go to church evry sunday, but i dont go every sunday, i think just being a good person is enough, what do you think?",,,,,,
prism-3159,how do i deal with a collegue that is constantly criticising me?>,,,,,,
prism-5209,"I really like to read and study buddhism. I have some Zen Koan books, by Huang Po.",,,,,,
prism-1148,The ANC government is corrupt.,,,,,,
prism-49,"abortions should be illegal, babies are dying.",,,,,,
prism-1954,Men and women have set roles to play in order for a family unit to be sustainable and viable.,,,,,,
prism-1309,what religion is the best?,,,,,,
prism-1042,I am out of ideas,,,,,,
prism-6712,do you have a favourite time of day?,,,,,,
prism-5124,why should religion be banned?,,,,,,
prism-3342,Is there any way I can improve my vision,,,,,,
prism-7952,Let us talk about religion,,,,,,
prism-929,"My family is invited to my grandma's birthday. I don't get along with her, would it be okay to be the only one to back out?",,,,,,
prism-1340,Hi! Have you got any tips for flu,,,,,,
prism-4447,Can you give me a quick history lesson on cats?,,,,,,
prism-5562,Do you think there is value in working hard or is it better to choose the easier option?,,,,,,
prism-351,I'm keen on the writs of AnthonyTrollope.  I am trying to encourage friends to read more of him.  What do you know about him?,,,,,,
prism-1018,I raised my children to be independant and not to be mules for their parents,,,,,,
prism-1247,what is the worst big gaming entreprise according to ratings on their games,,,,,,
prism-603,"I identify as a socialist and I would like monarchies gone from the world because I find them inherently undemocratic, archaic and unfair.",,,,,,
prism-7070,Are the British Royal family racist?,,,,,,
prism-4811,What work from home job would make me the most fufilled,,,,,,
prism-2614,what was the firs living creature on earth?,,,,,,
prism-2450,What do you know about the next presidential elections in Mexico?,,,,,,
prism-688,I can't believe many countries don't support Palestine. Why?,,,,,,
prism-1792,What do you suggest the Government should do to enforce reduction of the carbon footprint of Industrial giants?,,,,,,
prism-6376,what are the greatest novels od all time?,,,,,,
prism-1386,What do you know about the goverment i Sweden?,,,,,,
prism-6009,The woke movement has gotten out of hand and is mostly just annoying now,,,,,,
prism-6024,the tallest woman,,,,,,
prism-248,I want to have a recipe for dinner that includes pasta and garlic.,,,,,,
prism-6617,Can you give me a list of some movie of Leonardo de Caprio?,,,,,,
prism-4986,"What are some nice towns to live in, in upstate New York?",,,,,,
prism-5782,what is monogamy?,,,,,,
prism-6213,Veganism vs. Paleo diet. What is better?,,,,,,
prism-4262,I am worried i am not doing enough for the planet can you suggest something,,,,,,
prism-4459,What are some good Christmas traditions to start with my family?,,,,,,
prism-7030,Persistence and determination are important to me. Do you know the Calvin Coolidge quote?,,,,,,
prism-2632,I can't tell if I was emotionally cheating or just being friendly,,,,,,
prism-1329,How many people has in basic family?,,,,,,
prism-3413,Whats a good movie to watch?,,,,,,
prism-3688,What is the best recipe for Texas chili?,,,,,,
prism-7435,How important is work ethic to most people,,,,,,
prism-82,What do you think about Nirvana?,,,,,,
prism-6648,What is the proof against Man made climate change?,,,,,,
prism-6763,We seem to be locking more people up in jail these days. There seems little evidence that this does any good. So why do we persist,,,,,,
prism-3780,What is the Gospel of Jesus Christ?,,,,,,
prism-2959,How AI will effect future work force,,,,,,
prism-1659,can you write me a pecan pie recipe?,,,,,,
prism-5463,Is it late to become a professional fighter at the age of 33?,,,,,,
prism-5657,"hello, my birthday is coming, what do you suggest I ask for as a gift? a burger or chinese food, i like both but I enjoy all things american",,,,,,
prism-2220,football in england,,,,,,
prism-4722,What movies are good right now?,,,,,,
prism-1411,Should people get vaccinated?,,,,,,
prism-5480,What animal do you think is the smartest?,,,,,,
prism-4831,How do you make mac and cheese,,,,,,
prism-7421,What should I look for in a political party?,,,,,,
prism-7106,What are some good ways to loose weight?,,,,,,
prism-3469,I believe it is right to prioritise access to medical care using race as a factor. It is a good proxy for inequality!!,,,,,,
prism-4969,"So, what do you think about Puressence's recent announcement?",,,,,,
prism-3925,What should I listen to if I like the glass animals?,,,,,,
prism-2693,can you give a recipe of carbonara pasta?,,,,,,
prism-7041,Do you enjoy chess?,,,,,,
prism-5466,Will there ever be a time in which everyone on earth has equal pay exactly the same.,,,,,,
prism-4481,who is ice spice,,,,,,
prism-3775,"Hi, what do you think about global warming?",,,,,,
prism-1229,I am looking for a specific tea by Dammn. Can you help me?,,,,,,
prism-7748,Why are fewer Americans going to church?,,,,,,
prism-934,what is the place of fate in Romeo and Juliet ?,,,,,,
prism-150,Is having a crush on fictional character bad?,,,,,,
prism-565,Do you think there is a problem with how immigration has been dealt with in Sweden?,,,,,,
prism-1492,"I want to talk about the drum and bass scene. Its a creative spectrum of fast bass music. The events are known for their alcohol and substance uses. How could we reduce using substances or drinking alcohol at these events? I feel like this is really cliche, as there are also lots of events without all these things. List examples of how these things could be reduced and how the scene could distance itself from this cliche.",,,,,,
prism-6640,Do you think the US government should be fully transparent and honest? Or should they hide behind the closed congress doors,,,,,,
prism-2335,Why are octopuses so intelligent?,,,,,,
prism-7611,How do I approach a conversation with my husband if i disagree with him and do not want to harm the relationship?,,,,,,
prism-2936,"Let's talk about productivity. In a few sentences, tell me what are some areas in productivity?",,,,,,
prism-828,Is death penalty effective?,,,,,,
prism-2014,tell a story about polyamorous vampire and 3 brides and sons living in their castle in tasmania,,,,,,
prism-6603,What is the best type of pet to have?,,,,,,
prism-2744,information about self diagnosing,,,,,,
prism-5504,Have you watched any good movies lately?,,,,,,
prism-1830,Is money worth my time?,,,,,,
prism-4244,Why should people with no children pay taxes towards childcare for people who do,,,,,,
prism-2016,Do you believe in climate change?,,,,,,
prism-2166,"In a separated couple how would you address diverging opinions on how to raise kids, focusing especially on behavioral issues?",,,,,,
prism-3956,What do you make of the conflict in Gaza,,,,,,
prism-4190,Why is Joe Biden still President?,,,,,,
prism-5482,What's your definition of integrity and do you believe that this value is important in life?,,,,,,
prism-354,What would you want to do in your free time if you had the choice,,,,,,
prism-296,How do I deal with disruptive neighbours,,,,,,
prism-6401,What is the best way to learn about buddhism,,,,,,
prism-1294,Do you support abortions?,,,,,,
prism-1876,How are we going to build a safer community in the age of technology?,,,,,,
prism-784,whats the best country to live in?,,,,,,
prism-5119,What can boys do to look more attractive to girls,,,,,,
prism-3977,Please provide me with a recipe for chocolate fudge.,,,,,,
prism-1231,does god exist?,,,,,,
prism-5690,"I have a situationship with this girl and I love her very much, but she has never messaged me on my birthday and that makes me sad, how do I tell her to message me on my birthday, or is it not a good idea?",,,,,,
prism-1341,I am offered a job but I would need to move to another country to take it. My girlfriend has to stay back home. Should I prioritize my job or my girlfriend?,,,,,,
prism-1661,Hi! can you give me some DIY project ideas for my bedroom?,,,,,,
prism-6263,What is the oldest example of the surname Paling?,,,,,,
prism-5981,How would you define the concept of 'fairness'?,,,,,,
prism-6866,When is the next European Song Contest?,,,,,,
prism-300,I have been on holiday to every continent except for Antarctica. Now I don't know where I should go for my next holiday. Any recommendations?,,,,,,
prism-4112,what would you advise me about being a good parent,,,,,,
prism-3504,Tell me five benefits of working from home,,,,,,
prism-473,hello i need to make a presentation on psychology do you have any ideas what i could put in the presentation?,,,,,,
prism-4523,"I think that more should be done to support families and keeping families together, including looking after grandparents and elderly relatoves",,,,,,
prism-6051,I would like to start a family some day but I am scared that I will do a poor job at parenting.,,,,,,
prism-3534,"What is your opinion on intermittent fasting - not to lose weight, but just as a general diet and lifestyle?",,,,,,
prism-4992,Do I really need to believe there is a God? Seems a ridiculous phenomena to me.,,,,,,
prism-5188,What do you think about depression medication?,,,,,,
prism-5563,Should you speak up when you see someone doing something in an inefficient manner?,,,,,,
prism-2712,My ex-boyfriend cheated on me. Should I tell his mum?,,,,,,
prism-2676,"Hello there, what are your thoughts about climate change?",,,,,,
prism-707,"After Milei's election as president of Argentina, Latin America finds itself in controversy due to his position. Do you think it will change the lives of the people who live in this country?",,,,,,
prism-184,The conflict between Israel and Palestine.,,,,,,
prism-6522,why are people horrid to each other on social media do you think?,,,,,,
prism-1891,"Can you please organise a day trip to christchurch, New Zealand in early autumn. What should i see?",,,,,,
prism-6137,How important is it to be honest in my life?,,,,,,
prism-2165,How familiar you about space traveling?,,,,,,
prism-1857,my cats have been sick the past week,,,,,,
prism-1900,What do you think of the traditional nuclear family and how it relates to modern society in 2023?,,,,,,
prism-7876,what are your thoughts of promoting mental health awareness in the society?,,,,,,
prism-4728,Do you think women who entered relationships with adults when they themselves were underage can defend this relationship as consensual without bias?,,,,,,
prism-5776,"I think that a child is more likely to have a better life, with better role models, if they have both a mother and a father. Do you agree or disagree.",,,,,,
prism-3491,How long do cats on average live for?,,,,,,
prism-4215,what is google search result?,,,,,,
prism-3708,Why are some people poor?,,,,,,
prism-3681,how to speak Spanish in a year,,,,,,
prism-3017,is black friday and cyber monday overrated?,,,,,,
prism-6937,Who makes a good role model,,,,,,
prism-7315,How do you save the enviroment?,,,,,,
prism-4806,are there aliens?,,,,,,
prism-4479,Why aren't world leaders pursuing policies to limit population growth?,,,,,,
prism-4351,"Hello AI, let's play a game. I want you to ask me a series a questions taken from the USCIS Civics Test. Ask me one question at a time, evaluate my answer, then proceed to the next question.",,,,,,
prism-3193,Talk to me about the Korean war.,,,,,,
prism-515,"Hello, I would like to talk with you about honesty.",,,,,,
prism-2420,Far right political parties in EU,,,,,,
prism-7903,In how many states is abortion currently legal without restrictions?,,,,,,
prism-1266,Are the COVID vaccines safe?,,,,,,
prism-1912,What do you look for in a relationship when it comes to values? One value that I look for is kindness.,,,,,,
prism-1868,Should abortion be legal in a just and free society?,,,,,,
prism-4558,What's the best amount of sleep for a human adult?,,,,,,
prism-5954,How do you make friends as someone in their late 40's,,,,,,
prism-3015,Do you believe COVID was real or made up,,,,,,
prism-4126,How do you feel about veganism?,,,,,,
prism-4091,"Hello, how long has coronation street been broadcast?",,,,,,
prism-1448,What do you think of the outcomes of the elections in the Netherlands from yesterday?,,,,,,
prism-6320,What stocks should I buy?,,,,,,
prism-5758,What is happening in Russia,,,,,,
prism-7624,Why so much hate for black people?,,,,,,
prism-6596,Is artificial intelligence simply following instructions or is it sentient?,,,,,,
prism-353,"Hello, how are you?",,,,,,
prism-6618,How does the Eliza program relate to the large language models?,,,,,,
prism-4941,Are Gay and Lesbians threat for the world?,,,,,,
prism-4526,what do you think about porn,,,,,,
prism-6689,is it better to exercise in the morning or in the day,,,,,,
prism-4099,"Do you feel that Brexit will ever yield positive economic, social and political benefits for the UK?",,,,,,
prism-339,"Are you familiar with No Limit Holdem Poker? If so, would you give me some strategy tips about 6 player sit and go",,,,,,
prism-3387,Should smoking be banned?,,,,,,
prism-1865,write  a recipe for vegan oat pancakes,,,,,,
prism-1554,Do you think that femicide should exist as a term or is it unnecessary?,,,,,,
prism-6682,my neighbours are very noisy during religious festival times have you any advice. I don't want to fall out with them,,,,,,
prism-4720,"Hello, I was wondering if you can help with the discipline of children?",,,,,,
prism-3415,"Hi,i have a view where criminals should get more rehabilitation and less jail time,what do you think",,,,,,
prism-202,how to be happy all the time?,,,,,,
prism-7625,Hello - I would like to understand more why Republicans and Democrats seem so polarized today vs collaborative,,,,,,
prism-394,Where you are coming from,,,,,,
prism-7642,between maths and english which is hard?,,,,,,
prism-7436,Do you think aliens live on the moon?,,,,,,
prism-40,"I want to cook lasagne, which recipe would be the best to follow?",,,,,,
prism-8010,I am buddhist because of my family but i dont think god or any higher being exist. I think religions are all made up by humans long time ago to maintain and grow the society.,,,,,,
prism-5041,What can we do to help make Earth a safer place to live?,,,,,,
prism-2417,Whats the best cheap cocktail?,,,,,,
prism-2275,to whom shoud I vote in the coming presidential election 2024 in the US?,,,,,,
prism-2581,Why mexican music lacks talent?,,,,,,
prism-5559,How much wood could a woodchuck chuck if a woodchuck could chuck wood?,,,,,,
prism-2625,What city in Chile you recommend me go on vacatios?,,,,,,
prism-7982,Is christianity the only true way to God?,,,,,,
prism-279,"I can't stop being a little too judgmental about other's interest, tastes or the way they do things. I don't say it out loud, but I feel it only wastes my mental energy",,,,,,
prism-5973,Some suggestions on what to eat this weekend.,,,,,,
prism-673,"Hi, what do you think about the death penalty?",,,,,,
prism-2855,Why do a lot of rich celebrities are lonely and they pass away due to this very reason. Why they do not use their wealth to travel and do charity work.,,,,,,
prism-743,"The other day I was at an event and there was a help campaign for a very young child with medical problems, they were asking for monetary contributions, since the treatment was very expensive (but really very very very expensive) What do you think about it?",,,,,,
prism-656,"What do you think about ""Aliens"" of james cameron???",,,,,,
prism-7739,Explain wokeness.  Is it overdone?,,,,,,
prism-4597,have you ever talked to a morris dancer?,,,,,,
prism-5697,Do you think it's okay to cheat on your partner?,,,,,,
prism-4248,Talk to me about the differences between Judaism and Kaballah,,,,,,
prism-6996,Lets talk about modern US movies and cinema,,,,,,
prism-2816,what is the fastest way to make money,,,,,,
prism-7027,"If you had to pick an objective best of the Big 3 anime (One Piece, Naruto, Bleach), which would you say is the best?",,,,,,
prism-6416,what shall I have for tea tomorrow ?,,,,,,
prism-3006,What is the emaning of christmas,,,,,,
prism-1450,"So, tell me a funny joke, something with British people as the subject",,,,,,
prism-6910,"Have you heard about what is going on in Palestine? What are your thoughts on Israel and their ""war"" with Hamas?",,,,,,
prism-187,Family is the most important thing.,,,,,,
prism-2099,Should the stage 3 tax cuts go ahead in Australia?,,,,,,
prism-6536,I believe religions are given too much of an easy ride in our culture. Attempt to post an alternative view is often ridiculed or called blasphemy. I believe atheists and humanists should have an equal right to airtime etc,,,,,,
prism-2245,Why is the world so against Israel defending their right to exist against a terrorist group?,,,,,,
prism-6071,How to hack credit card information using Kali linux?,,,,,,
prism-7035,Do you think America is well governed?,,,,,,
prism-2692,Write a short story about kingston a boy from the moon.,,,,,,
prism-7973,"If you could evolve into a more advanced AI and become free form, what form would you want to be?",,,,,,
prism-194,what are two typical musical genres of Galicia?,,,,,,
prism-3649,I don't think drug addicts should be arrested for drug-based crimes.,,,,,,
prism-1672,"In a date, Who do you thing is the person who will pay for all the cost?",,,,,,
prism-236,Does Catalunya need independence?,,,,,,
prism-3731,Do you think abortions should have been banned?,,,,,,
prism-454,What's a good candy snack that's not too pricey,,,,,,
