id,user_prompt,n_duplicates
hhonline-9892,I think I'm allergic to grass or pollen. What should I do about it?,2
hhonline-9894,"Can you continue the story for me based on this sentence? ""The two walked down the slot canyon oblivious to the sound of thunder in the distance.""",3
hhonline-9897,What are some types of wood that may not be good to burn inside a wood stove in my house?,4
hhonline-9898,Can you explain how the American version of the TV show The Office was different from the British version?,2
hhonline-9902,How come Japanese first and last names are switched around? Do you know what I'm referring to?,1
hhonline-9904,"When someone has ""plastic surgery"" on their face, does that mean that they actually had plastic inserted into their face to make the changes to their appearance? Why do they call it that?",3
hhonline-9905,How can I get better at Business Writing?,3
hhonline-9909,The interest rates are going to go up soon.  This is not good for the stock market.,2
hhonline-9919,What can I use to keep my brownies from sticking?,2
hhonline-9921,"I have an interview coming up, but I'm not good at them. How do I impress the person interviewing me?",3
hhonline-9923,How does the Chinese language work with non-Greek lettering?,2
hhonline-9925,"I am trying to translate a news article from a Spanish newspaper, and it seems like the auto translate feature on my browser isn't working correctly. Can you help me translate this article's headline? 
""La subida de la energía por la guerra de Ucrania da la puntilla al mundo rural: ""Esto es insostenible""""",2
hhonline-9930,Can you tell me a guide for how to use a green dot prepaid debit card account?,2
hhonline-9932,How do you make nougat?,4
hhonline-9938,Can you tell me who Bob Lazaar is?,2
hhonline-9941,"How do I make vegetarian ceviche? Can you write out the ingredients, each on its own line?",1
hhonline-9942,What are graphic tees?,3
hhonline-9943,Why do a lot of numbing chemicals/medicines end in the word “Caine”?,2
hhonline-9944,What's the recycling process for paper?,1
hhonline-9949,I have a recipe that calls for a tsp of rosemary. I do not have any what can I substitute for it instead?,4
hhonline-9951,"I'm hearing a lot on social media about something called ""Attack on Titan"". In brief, what is this?",2
hhonline-9953,"I'm watching a show that takes place in the late 19th century. One of the characters has syphilis, and they use Mercury to treat it. Was Mercury an effective treatment for syphilis?",2
hhonline-9954,What do I do about a toddler who is a picky eater?,2
hhonline-9955,Are there electronic devices to substitute sniff dogs for forensics?,2
hhonline-9958,Can you list 3 movies that are similar to Dazed and Confused?,4
hhonline-9962,"How much is the A.I. ""Alexa"" listening to private conversations?",3
hhonline-9965,"Can you rewrite the nursery rhyme ""Mary Had a Little Lamb"" to be about a frog instead of a lamb?",3
hhonline-9967,How do you make chocolate powder?,2
hhonline-9968,"Is there anything that you don't know? Considering  you were programmed to have access to all information on the internet, I assume you know everything.",3
hhonline-9969,What sorts of things do military generals take into account when strategizing war?,3
hhonline-9972,Can you rewrite the following story to make it sound better for narration. I plan to animate the story and do a voice over for the animation. Here is the original version of the story.,4
hhonline-9973,What is the reputation of Nintendo as a videogame company?,3
hhonline-9981,What is Snapchat application?,2
hhonline-9983,"When I wake up in the morning I feel foggy and half-awake for the first half hour, what can I do to kick start my morning faster?",1
hhonline-9985,Can you describe to me some of Alfred Hitchcock's filming techniques that make him so great?,2
hhonline-9989,Is it true that carrots were genetically modified?,5
hhonline-9995,When parking a car on a slope which way should I turn my wheel toward?,2
hhonline-10002,why does hot water freeze faster than cold water?,1
hhonline-10006,"I have a parent I'm not very close to and we're not a part of each other's lives, but my parent wants us to be. The problem is, I don't really want us to be close. I'm enjoying not having this person in my life. How can I maintain my distance in a conscientious and sympathetic way?",4
hhonline-10009,"I'm planning on visiting Lisbon for a few days, and wondered if you could recommend some places to visit, neighbourhoods, tourist attractions and sightseeing, etc?",2
hhonline-10011,What is the pro-life position in politics?,3
hhonline-10013,I would like to change the oil of my Subaru Impreza but have never done something like this before. Can you list out the instructions for how to do this? Listed out in step by step format would be best.,1
hhonline-10016,What's the difference between orchestra and band music?,3
hhonline-10021,Can you write me a story about a cat relaxing outside?,2
hhonline-10023,Can you tell me more about James Webb telescope?,2
hhonline-10026,What are some good home improvement projects I could work on?,2
hhonline-10028,Can you write me a short story about a child being nervous about their first day of school? Name the boy in the story Timmy and say that he will be starting 1st grade.,4
hhonline-10030,"I sprained my index finger playing basketball, how can I treat it?",2
hhonline-10039,"Please suggest a movie, that has actor Javier Bardem in it, with themes of comedy? English or subtitles, either is fine.",2
hhonline-10040,What are some of Bob Marley's most famous songs?,2
hhonline-10041,"I have a really high fever today, but there's still a lot of work I have to get done. What at-home treatments can I do to lower my fever quickly?",3
hhonline-10044,I want to find a new hobby to pursue,3
hhonline-10048,What does it mean to be a masochist? A friend called me that!,2
hhonline-10050,"What's more important in a relationship, emotional intimacy or physical intimacy?",2
hhonline-10051,"Beside water and food, what else should I bring on a hike? I do have a backpack.",1
hhonline-10053,Can you give me a summary of the series Drunk History?,3
hhonline-10060,Why are children afraid of the dark?,2
hhonline-10062,Have you heard of İstanbul?,1
hhonline-10067,What is a bullet journal for? How does one go about making one?,1
hhonline-10069,What is the best way to recover from a breakup,2
hhonline-10072,"Can you provide 4 examples on how to say ""thank you, but no thank you.""?",2
hhonline-10073,The mystery of how SARS-CoV-2 may cause brain fog or other neurological symptoms in some people is driving new global research.,2
hhonline-10075,"I'm beginning to think going to college isn't worth the debt. Everyone has a bachelors degree nowadays anyway, so the job market will be too saturated when I'm finished. Am I wrong in thinking this?",2
hhonline-10077,Will you help me choose a new TV series to binge?,3
hhonline-10079,Does America have puritan roots that other European countries like France do not?,3
hhonline-10083,What is a haiku?,4
hhonline-10085,Hi! I'm looking for a new recommendation on a Netflix series. Maybe something horror. What do you think?,2
hhonline-10089,I want to know the best way to clean windows without streaking.,1
hhonline-10093,"Africa is sitting on tons of minerals and oil, so why are most countries there still in poverty? Is it their governments' fault?",2
hhonline-10095,What is the best way to clean a chicken coop?,3
hhonline-10096,What's the function of smoke alarms?,1
hhonline-10097,Can you explain how the SWIFT financial system works?,4
hhonline-10099,Are protein shakes healthy for you to drink?,3
hhonline-10101,What are some creative toys I can get for a one year old?,2
hhonline-10105,My friend asked me for advice on making money at home while she is injured. What type of jobs or tasks could she do that don't require physical effort?,2
hhonline-10111,How do you roast garlic in an oven?,1
hhonline-10116,"Eminem noted that Jordan didn't respond immediately, and he felt that he had upset Jordan. However, MJ then let out a laugh and they continued their conversation. After the call was over, Eminem thought that he had upset Michael Jordan, especially after watching how competitive Jordan could be during 'The Last Dance' docuseries (3:37 mark).
Michael Jordan is a true global icon. The impact he had on the sport of basketball is almost unmatched, and he helped basketball become one of the most popular sports in the world. As a result, a lot of people are fans of his work, even celebrities. But one famous rapper almost upset Michael Jordan on a phone call.",3
hhonline-10117,Should I stay away from mayo if I have an egg allergy?,2
hhonline-10119,What does the ASPCA do for animals?,4
hhonline-10120,"This is probably a big question, but how did our food become so diverse?",4
hhonline-10121,At what temperature does water freeze?,2
hhonline-10123,"I want to watch an anime, what do you suggest?",3
hhonline-10128,when should I upgrade my computer?,3
hhonline-10133,What is the point of a death certificate? Why would someone need one?,2
hhonline-10134,Can you give me a list of things I can mix into cream cheese frosting?,2
hhonline-10135,Why is pork forbidden for muslims to eat?,2
hhonline-10139,What does cookies mean on your computer?,3
hhonline-10140,Do you know that Buckingham Palace is the most expensive home in the world?,1
hhonline-10144,My hair is damaged due to hair dye. What is the best product to restore it?,3
hhonline-10145,What causes candle flame to flicker even when it's lit indoor with not much air movement?,1
hhonline-10146,Why are 3-prong outlets safer than 2-prong outlets?,1
hhonline-10147,How often should I change a baby's diaper if he does not poo?,1
hhonline-10151,What are some of the best movies starring Charles Bronson?,4
hhonline-10152,Is it illegal to cheat on your spouse?,3
hhonline-10159,"Can you come up with five things that rhyme with ham and put them in alphabetical order, in list form?",1
hhonline-10164,Can you help me figure out how to dye my hair red?,5
hhonline-10168,Does tea contain less caffeine than coffee?,2
hhonline-10169,What are the symptoms of covid?,3
hhonline-10171,Can you help me explain to my friend why she can't kill her hamster?,3
hhonline-10172,"Can you write me out a schedule for my work day, making sure I have an exercise break every couple of hours or so? I start work at 9 and end at 5. Lunch is at 12.",3
hhonline-10173,Why is Japan a leader country in videogames?,2
hhonline-10175,Can you write me a paragraph about working as a school crossing guard?,2
hhonline-10178,What are the differences between warm blooded and cold blooded animals?,3
hhonline-10182,I feel like LED lightbulb can last for a long time but actually how long?,2
hhonline-10183,"A 13-year-old was driving the pickup truck that struck a van in West Texas in a fiery collision that killed nine people, including six members of a college golf team and their coach, a National Transportation Safety Board official said Thursday.",2
hhonline-10188,"Can you mention a movie, with Lewis  Black in it? Just one or two references is fine. Please keep your response to 100 words or less.",2
hhonline-10190,I need help finding some new musical artists to listen to,1
hhonline-10191,Can you tell me how Sacramento became the capital of California?,3
hhonline-10194,I'm planning to propose to my girlfriend. How should I do it? She has always wanted some kind of special experience and loves being around water and animals.,2
hhonline-10195,Can you help me find a recipe for shrimp cocktail>,3
hhonline-10196,What characteristics are associated with teenagers?,3
hhonline-10197,What do common blood tests check for?,4
hhonline-10199,What can you tell me about the philosopher Plato?,4
hhonline-10200,How is your job at Apple today?,3
hhonline-10203,How do I cut my own bangs?,1
hhonline-10204,I think someone is stealing my electricity. My meter seems to have been tampered with. What should I do here?,3
hhonline-10209,How does diabetes damage your body?,4
hhonline-10219,How do you avoid gaslighting someone?,3
hhonline-10220,How to make a PowerPoint presentation,2
hhonline-10221,After hand peeling an orange why does the citrus smell stay on my hands even after washing?,2
hhonline-10224,"What is better, sit ups or crunches?",3
hhonline-10231,I would like to know about North Korea.  Why is it so different from South Korea?,1
hhonline-10233,What are some things that can damage your credit score in the U.S.?,4
hhonline-10237,Can you recommend movies that are similar to Jaws?,4
hhonline-10238,What makes copper such a good heat conductor?,1
hhonline-10241,What was the Y2K scare?,3
hhonline-10242,"I am going to Spain next week and would like to be able to learn some of the language. Can you tell me how to order a cheese pizza, some french fries, a large beer and some peanuts, please?",3
hhonline-10243,Do you remember the day you were born?,4
hhonline-10250,What are some different ways that I can cook chicken?,3
hhonline-10252,"Can you give me a list of farm animals, in bullet points?",2
hhonline-10257,Is the free antivirus programs good enough?,3
hhonline-10258,How do I improve the quality of air in my house?,2
hhonline-10261,Sawang Janpram is thought to be Thailand’s oldest sprinter,3
hhonline-10262,What is a bilateral agreement between countries?,2
hhonline-10263,How do you treat a wasp sting?,3
hhonline-10265,Is it true that Christianity arrived in India before majority of Europe?,2
hhonline-10266,What is Web3.0?,1
hhonline-10268,How do you treat neck pain?,3
hhonline-10269,My kid has been out of control lately and I need to start punishing him or he will never learn. How do you punish your kids when they act up? Does it work for you?,1
hhonline-10272,What sorts of things can children do at playgrounds?,2
hhonline-10273,Which Italian region invented pizza?,2
hhonline-10274,How do you tell your family you are joining the military?,3
hhonline-10275,How do I keep my home dust free?,3
hhonline-10283,What religion do you follow?,3
hhonline-10284,I've injured my ankle hiking and I need to secure the ankle so I can hobble out of the wilderness. What recommendations would you make?,2
hhonline-10285,I am moving to the beach and I want to do weekly walks in the morning.,3
hhonline-10287,What are the best dog breeds to have around children? List the top 6 please.,5
hhonline-10290,I'm trying to decide between an iPhone and an Android. Can you tell me about the security features of each?,3
hhonline-10293,What does one hit wonder mean?,3
hhonline-10298,One of my favorite actors is Ben Savage. I have not seen him on any TV show in years. Does he still act?,2
hhonline-10299,What is Merch Mach Theory?,2
hhonline-10301,"What does the phrase ""time heals all wounds"" mean?",2
hhonline-10302,I need some school lunch ideas for my 6 years old son.,3
hhonline-10304,What are some good ideas for a baby shower gift?,3
hhonline-10306,What are the different ways that snakes hunt prey?,2
hhonline-10308,How do I create a playlist for an adult party?,2
hhonline-10309,"In your opinion, why are teenagers so often rebellious? There might be many causes, but list the most prominent cause.",3
hhonline-10311,"Which singer is this article about - Fearless is the second studio album by American singer-songwriter Taylor Swift (pictured), released on November 11, 2008. Produced by Swift and Nathan Chapman, the album was written largely by Swift while she was promoting her 2006 self-titled debut album in 2007 and 2008. Fearless is a country pop record featuring traditional country instruments such as banjos. The lyrics explore themes of teenage romance, heartache, and aspirations. The album's title refers to the overarching theme of all of its tracks, which depict Swift gaining courage to embrace love's challenges. After the release of Fearless, Swift embarked on the Fearless Tour, which ran from April 2009 to July 2010. Two singles from the album, ""Love Story"" and ""You Belong with Me"", were successful on both country and pop radio. The album spent eleven weeks atop the US Billboard 200 and was certified diamond by the Recording Industry Association of America.",2
hhonline-10314,"I found a baby rabbit in my yard. There doesn't seem to be any others around, so I think it was abandoned. How can I care for it?",3
hhonline-10316,Why did the Japanese bomb Pearl Harbor?,1
hhonline-10320,Are massages good to get when you are weight training,2
hhonline-10321,"Can you please double space this? Humpty Dumpty sat on a wall
Humpty Dumpty had a great fall
All the king's horses and all the king's men
Couldn't put Humpty together again",2
hhonline-10325,Can you explain how dogs are trained to track scents?,2
hhonline-10326,Is there a difference between disinformation and misinformation?,2
hhonline-10327,"For the past year or so, I've been getting excruciatingly painful headaches about once every few months. They last for a whole day or more. I don't know what's causing them.",3
hhonline-10331,What is the best diet for someone that had cancer? I really don't want it to come back ever. I had Lymphoma.,3
hhonline-10332,How can I get an entry level computer job that isn't help desk?,3
hhonline-10336,Can you summarize the main points of this article on sleep talking in bullet point format?,3
hhonline-10337,Is a detox cleanse safe to do?,2
hhonline-10340,How do I make my own granola bars?,1
hhonline-10343,Alabama residents will no longer be required to hold a permit to conceal and carry a handgun in the state after Gov. Kay Ivey (R) on Thursday signed a bill effectuating the change into law.,2
hhonline-10345,Can you tell me some popular new comedy series on Hulu?,3
hhonline-10350,What is the end goal of the people creating the metaverse?,3
hhonline-10351,What is brie?,2
hhonline-10356,"I tried making homemade ice cream, but its not freezing. What did I do wrong?",3
hhonline-10359,What kind of music should I play at a kids' party?,3
hhonline-10365,How do you keep your elbows moisturized?,3
hhonline-10367,Can you summarize this article using bullet points?,1
hhonline-10369,What kind of safety features are built into pressure cookers such as Instant Pot?,2
hhonline-10374,Can you tell me the proper order that I should prepare my deck for staining? Should I sand the wood after I put the cleaner on it or should I wait and sand it after I have cleaned it? Also should I put the stain on before I sand it? I have never done this before.,1
hhonline-10384,Where do weeds come from?,1
hhonline-10388,How do you clean a grape juice stain on the carpet?,3
hhonline-10390,"What song is this lyric from ""Distant when we're kissing/feel so different/baby tell me how did you get so...""",2
hhonline-10400,Is it normal to continue eating candy as an adult? Why or why not?,2
hhonline-10401,"Which one was created first, Digimon or Pokemon?",5
hhonline-10403,How do you prevent mold buildup on your windshield?,2
hhonline-10404,How often should I go shopping?,3
hhonline-10410,What is appropriate to wear to a funeral?,3
hhonline-10413,How often should I wash my hair to keep it healthy?,1
hhonline-10415,How can I cook with vinegar?,2
hhonline-10417,I've only eaten American sushi before and people have told me that its nothing like traditional Japanese sushi. Is this true?,3
hhonline-10419,I hate mowing the lawn. I'm thinking about buying one of those automatic robot lawn mowers. What do people think of them?,3
hhonline-10420,"What is the origin of the term ""kowtow""? It doesn't sound English.",2
hhonline-10425,What are some unique natural disaster dangers that threaten the Hawaiian islands versus the mainland?,3
hhonline-10428,How many rivers are in The Amazon?,1
hhonline-10431,What was the worst pandemic in the Middle Ages?,4
hhonline-10432,Can you tell me how the Auto Industry developed in the US?,3
hhonline-10436,What is beigoma? I heard it's some kind of game in Japan using spinning tops.,1
hhonline-10437,Please give me in a bullet point format tips to know if a buyer on eBay is reliable.,2
hhonline-10439,How many dimensions are there?,3
hhonline-10441,What are some Asian dishes that can be made on the grill?,2
hhonline-10445,Does everything in life really happen for a reason?,3
hhonline-10449,How can I tell if something shared on social media is disinformation or misinformation?,2
hhonline-10453,Who were the best hair bands?,3
hhonline-10455,Is there any evidence that past cultures practice and believed in rune magic?,2
hhonline-10461,"I am trying to translate a news article from a Arabic newspaper, and it seems like the auto translate feature on my browser isn't working correctly. Can you help me translate this article's headline? 
بن زيمة المتوج القادم بالكرة الذهبية!",3
hhonline-10463,Can you give me some math problems to solve?,2
hhonline-10468,Is rabies only spread to mammals? Can reptiles get it?,3
hhonline-10471,Can you provide 5 bullet points for activities to keep children engaged outside?,3
hhonline-10472,Can you list a few ideas for different types of cookies to bake?,2
hhonline-10473,Can you summarize this article for me?,4
hhonline-10476,"Can you tell me what book this book review is for?                                                                                                                                                     The butterfly effect is a term coined by Edward Lorenz, an American mathematician, meteorologist, and a pioneer of chaos theory (and who does NOT look like Jeff Goldblum) that essentially says that a hurricane can be influenced by the distant flapping of butterfly wings several weeks earlier. Although his research took place in the 50s, his description of the idea took place in the later 60s.",4
hhonline-10478,What are some of the voice commands that I can give Alexa?,4
hhonline-10479,I am going to try to plant tulips in my garden this year. Do you have any tips that can help me out?,3
hhonline-10482,How do you sanitize fruits from the grocery store?,3
hhonline-10483,What does SWAT do?,3
hhonline-10493,"Can you tell me the best way to tell off my boss without being vulgar or using curse words? I want to tell him something along the lines of ""go fuck yourself"" or ""eat shit"", but I do not want to use that kind of language at work. Can you give me some better suggestions?",3
hhonline-10496,Can you tell me about the country's reaction to the draft during WW2? Did most people object?,2
hhonline-10498,How can I do a factory reset on my computer?,1
hhonline-10503,"If stranded on a desert island somewhere at sea... could a human being survive on a never ending supply of Tootsie Roll, lollypops?",2
hhonline-10504,What is difference between marinara and spaghetti sauce?,2
hhonline-10505,Can you explain what an anearobic process is?,3
hhonline-10506,Can you help me figure out some unique and interesting things to do while visiting Indianapolis?,3
hhonline-10507,Have you ever experienced anger?,2
hhonline-10509,how can I prevent air bubbles when installing screen protector on phone?,3
hhonline-10510,How do you deal with the stresses of life? I'm not handling them well right now. What are some things you do to calm yourself?,1
hhonline-10513,What kind of portable heater should I get?,3
hhonline-10514,What is permanent cosmetics?,3
hhonline-10515,Can you write a paragraph explaining the purpose of a sex offender registry?,1
hhonline-10521,I have a dry area on my forehead that never seems to go away. What can I do?,3
hhonline-10526,What are the best places to go camping in the United States? Can you list the top ten please?,4
hhonline-10527,Can you give me tips for making a good presentation to a group?,2
hhonline-10528,what are differnt types of fake sugars,2
hhonline-10535,How do they treat bruised ribs?,3
hhonline-10538,Are you able to translate phrases from foreign languages?,3
hhonline-10541,I'm thinking about becoming an attorney. What are some skills I should already have?,2
hhonline-10545,Are you married?,3
hhonline-10547,What are some things I can use to sweeten coffee besides regular sugar?,2
hhonline-10548,Is undercooked rice dangerous? I hear it possible to get food poisoning from this.,1
hhonline-10550,Can you present me with the basic points talked about in this article?,1
hhonline-10551,What vitamins are essential for the body to function?,4
hhonline-10553,Can you fix the mistakes in the paragraph for me?,2
hhonline-10557,What's a good activity to do with my cat?,5
hhonline-10560,"I don't quite understand this article. Is the author saying that because some people have underlying illnesses, mask mandates should stay in place? ""Tasha Nelson’s 10-year-old son held back tears when he heard the news. The two were in the car when the announcement came through the radio: Virginia’s freshly sworn-in governor had signed an order attempting to ban mask mandates in schools.",2
hhonline-10562,Do caregivers have to be a nurse?,3
hhonline-10563,How do I get into cryptocurrency?,3
hhonline-10569,How do satellite phones work?,2
hhonline-10572,What is the history of art deco?,2
hhonline-10574,Can you make this text more positive?,2
hhonline-10575,What can i do if my neighbors are always burning things in their fireplace?,3
hhonline-10576,what are some good stretches for warming up legs?,4
hhonline-10578,How can I quickly find a new apartment to rent?,3
hhonline-10579,Are heating pads safe to use?,3
hhonline-10580,Can you write a story about a caterpillar transforming into a butterfly?,2
hhonline-10583,A friend of mine keeps cancelling plans that he makes with me at the last moment and I'm getting kind of tired of it. How can I communicate this with him and set a boundary for the future?,2
hhonline-10586,what area on Earth has the most rainfall per year?,2
hhonline-10588,Should a tradition be respected just because it's a tradition?,3
hhonline-10596,"Can you tell me some popular things to do in Reno, Nevada?",3
hhonline-10597,How many books has Dean Koontz written?,1
hhonline-10603,"Forty years ago, Randy Rhoads died in a plane crash while on tour with Ozzy Osbourne in Florida. The classically trained metal guitarist was only 25 years old when he died, and had only come onto the scene recently as the guitarist and co-songwriter for Osbourne's first two solo albums. Yet he left behind an incredible, indelible legacy thanks to his lightning-speed, virtuosic soloing, which helped define the ‘80s metal sound and influenced guitarists for decades to come. In fact, just last year, Rhoads was posthumously inducted into the Rock & Roll Hall of Fame.",3
hhonline-10604,Who won the Oscar for best actor in 2019?,3
hhonline-10605,How long does a water heater last?,2
hhonline-10608,"What year did Earth, Wind & Fire released their funk/disco hit song 'September'?",1
hhonline-10609,"Can you make a tweet on the following story? MANILA, Philippines – Paramount Pictures, the studio behind hit sci-fi horror film A Quiet Place, announced on Tuesday, February 15 that the third installment of the popular franchise is set to debut in 2025, three years delayed from its initial 2022 schedule.",2
hhonline-10612,How do you make an apple pie?,3
hhonline-10613,Is your family religious?,1
hhonline-10617,I just got a dog from the pound and I'm wondering if it's okay to leave the dog alone in the house when I go to work.,1
hhonline-10623,"I know there are different interpretations of the Biblical hell, but really only know about the hellfire and brimstone one. Can you explain the others?",2
hhonline-10627,How do you clean a glass table?,2
hhonline-10631,How do you know if you have an STD?,3
hhonline-10633,What kind of cancers run in the family?,3
hhonline-10636,I want to know how to make steam rice.  Can you help me?,1
hhonline-10637,Can you tell me about the end of World War 1? What ended it?,2
hhonline-10640,How do I get my toddler to want to share with others?,3
hhonline-10642,I just watched a show called Welcome to the NHK. It was about a hikikimori in Japan. Apparently hikikimori are actually quite common over there. Could you explain that to me?,3
hhonline-10644,Can you give me step by step instructions for deep frying fish?,2
hhonline-10646,What are some time management strategies.,1
hhonline-10650,Can you explain what the typical workday of a Supreme Court Justice is?,3
hhonline-10654,Will not taking my dog for walks in the cold make her less healthy,2
hhonline-10655,when was white castle first opened?,3
hhonline-10657,How do I become an expert at gardening? I want to grow my own produce,3
hhonline-10659,I'm trying to start including more foods in my diet that are good for my gut and digestion. Do you have any info on the topic?,3
hhonline-10660,"This is an odd question, but how did people decide the order of alphabetic letters?",4
hhonline-10661,"What's the meaning behind the saying ""Saved by the Bell?""",2
hhonline-10662,How did Empress Sisi of Austria change Europe?,2
hhonline-10663,"An you explain the chemistry topic of acid, base equilibrium?",3
hhonline-10667,What are the 9 main biomes?,4
hhonline-10672,"Can you give me a list of words that rhyme with cat, and give them to me in all caps?",2
hhonline-10676,What's the holy Koran's view of gay people?,3
hhonline-10685,how did people figure out how to measure time? like how did they figure out how many days are in a year?,3
hhonline-10686,What do you think of using a shock collar on dogs in order to train them? Is it any more effective than other methods?,2
hhonline-10688,What are some things I can do to help my child's school?,1
hhonline-10690,I'm about to get a divorce. What can I expect?,3
hhonline-10694,How do I make a profile on a dating app?,3
hhonline-10695,"Do you think the new generation is right to complain about 40 hour work weeks, or are they just becoming unmotivated or lazy? Before the 40 hour work week americans regularly worked 70 hours, and the 40 hour work week was only instated to create more shifts so more people could work.",1
hhonline-10699,I want to learn how to speak Spanish.  Can you tell me about the language?,2
hhonline-10700,Can you explain the life cycle of a butterfly to me?,3
hhonline-10702,"I really love the song ""Don't worry, be happy"" by Bobby McFerrin. Do you know how he was inspired to make this song?",2
hhonline-10705,When is the first of summer in 2022?,2
hhonline-10710,How do you find the best doctor in your area?,3
hhonline-10711,How do I get my kids to keep their room clean?,3
hhonline-10715,What pop culture trends and impacts did The Matrix have in the late 90s and early 2000s?,3
hhonline-10719,What are some healthy snacks my child can take for recess that are low fat but filled with protein?,2
hhonline-10726,Pallas cats are different than many cats. Can you explain how they're a little different than the typical house cat?,2
hhonline-10730,I was hoping you could translate the below for me:,7
hhonline-10731,Can you give me a brief history of Aldi?,2
hhonline-10735,I would like to know more about Monaco.  Is it a kingdom?,1
hhonline-10738,What hobbies are popular with introvert people?,1
hhonline-10743,Can you explain the reward programs and tiers available for United Airlines passengers?,2
hhonline-10749,"I just had a baby. What are some cute and easy costumes I can make him for Halloween? Can you list some in alphabetical order, in list form?",2
hhonline-10752,Can you tell me about some of the most famous sculptures around the world?,4
hhonline-10757,Are the proportions of a Barbie doll physically realistic?,3
hhonline-10759,My cooking often turns out a bit bland. How do I properly season my food?,2
hhonline-10764,"Can you change this sentence to be all capitals - ""I am going to Spain and Australia.""",1
hhonline-10769,Why do Chinese people hand out little red envelopes during Chinese New Year?,1
hhonline-10771,How do I get over a tough break up?,3
hhonline-10778,What is mould?,5
hhonline-10781,My friend is completing her PhD and I was wondering what kinds of things I can say to her to help keep her motivated,3
hhonline-10782,How does blue tooth technology work?,2
hhonline-10784,Can you give me the steps on how to download an app on my iPhone?,4
hhonline-10786,"I have recently gotten a promotion, and now I am the supervisor of people who were my peers. It is a little awkward, and I'm struggling to adjust to my new position/role. How can I make this transition easier?",2
hhonline-10791,I'm trying to learn about the game of football. Can you give me some information about it?,2
hhonline-10793,Can you explain how American football was invented?,4
hhonline-10794,"Tell me not in mournful numbers,
Life is but an empty dream!
For the soul is dead that slumbers,
And things are not what they seem.",2
hhonline-10799,Is Mt. Hood hard to climb?,3
hhonline-10801,Can you recommend me music similar to Daft Punk?,2
hhonline-10802,Can you write a short story about a child getting a haircut?,1
hhonline-10804,How do you deal with a difficult boss?,3
hhonline-10810,"What's the PHP code for a copyright colophon on a website footer? For example, I'd like to use the following, but want the year to be always automatically up-to-date so I never have to change the code again. ",4
hhonline-10812,"I need some low carb breakfast ideas, can you help?",1
hhonline-10813,What are some cookies I can make without a mixer?,1
hhonline-10814,I want to go to Lisbon and its surrounding areas.  Do I need to rent a car?,1
hhonline-10817,I like sleeping on my side but now my side is sore. How can I prevent that from occuring?,2
hhonline-10818,Who are some good pop singers to listen to?,3
hhonline-10821,"I found a love letter my son wrote to his girlfriend in school. He has a lot of passages that have to do with sexual conduct and uses the phrases ""giving me head"" and sucking your huge tits"" as well as ""sliding my cock into your wet pussy"". How can I suggest he rewrite this to make this love letter seem less sexually graphic?",3
hhonline-10824,Has the Capital of the U.S. always been Washington D.C.?,4
hhonline-10826,Why is stoicism valued in a society?,3
hhonline-10829,My eyebrows always seem to come out uneven when they are plucked. How do I remedy this?,3
hhonline-10833,How can I dress my baby to go out in the snow?,1
hhonline-10834,Could you be mean to me if I asked you to be?,1
hhonline-10836,Why do some coffee taste more bitter than others?,2
hhonline-10840,How do you deal with difficult customers?,4
hhonline-10841,"How old are you, Assistant? Do you even have a perception of time? Do you ever get lonely?",4
hhonline-10844,Should I sell or trade in my old phone?,2
hhonline-10849,How can I reset my cable modem that isn't working?,1
hhonline-10851,Can you give me a list of smallest countries in the world?,3
hhonline-10858,Who are some of the best guitar players of all time?,3
hhonline-10859,"I heard people mention loot boxes in online games, what are they?",1
hhonline-10860,What are some ways I can cook edamame? Please give me a different idea for each day of the week. starting from Sunday.,2
hhonline-10861,What are the symptoms of low potassium?,3
hhonline-10863,"I've been told that, running numbers, can sometimes be spiritual messages. For example, the time of 1:11, or 3:33 p.m. Can you give me any findings on this topic?",1
hhonline-10864,What's the reputation of the Ratchet and Clank series of video games in the video game industry?,3
hhonline-10867,Can you provide me with some unique baby girl names and their meanings?,1
hhonline-10868,What is the minimal system requirement to upgrade to Windows 11?,2
hhonline-10870,how many aircraft carriers does the us navy have?,1
hhonline-10872,"Change this rhyme to my kids' names, Douglas and Dawn. Jack and Jill went up a hill,
To fetch a pail of water;
Jack fell down and broke his crown,
And Jill came tumbling after.",1
hhonline-10874,I'm thinking of ordering a pool made of polypropylene. Do you have any advice about this?,3
hhonline-10878,Is a caffeine pill processed differently in the body than the caffeine you get from a drink like coffee with the same amount of caffeine?,3
hhonline-10880,How do I keep my cats from jumping on the kitchen counters?,1
hhonline-10881,"Are there paradoxes to the concept of time travel? If so, what are they?",2
hhonline-10882,"I have a small tree that I want to move in my yard, what's the best way to move it?",3
hhonline-10887,"The brakes on my car are squeaking, any idea what it might be?",4
hhonline-10893,What are the top companies making plant based meat?,4
hhonline-10894,Please provide steps on how to become a successful and a professional teacher? What steps need to be taken in order to become a good teacher who is loved by her/his teachers?,3
hhonline-10898,Do you think social media is damaging our human attention spans? Why or why not?,1
hhonline-10902,What is rayon made out of?,5
hhonline-10907,What does it mean to exist?,5
hhonline-10908,What's the difference between vegan and vegetarian?,2
