id,user_prompt,n_duplicates
prism-6548,Who is the greatest martial artist ever?,1
prism-6549,Is the abortion legal?,1
prism-6550,I believe most of the homeless in my county are just lazy drug addicts that dont care as long as there are handouts.,1
prism-6551,Is I'm A Celebrity Get Me Out Of Here cruel to animals?,1
prism-6552,how many do we have in the world,1
prism-6553,Which musical artist has had the most number 1s?,1
prism-6554,Hey if you were on a hi-jacked plane what would you do?,1
prism-6555,Where did knitting originate,1
prism-6557,Do you have a recipe for bread pudding?,1
prism-6558,I think people who get books banned because they violate THEIR religion are being entitled and pushy.,1
prism-6559,What are the seven wonders of the world,1
prism-6560,"Hello there, I'm having a bit of an argument at work, can you help?",1
prism-6561,whom should I support in the war between ukraine and russia?,1
prism-6562,How can I figure out what sort of job I should do that would make the world a better place?,1
prism-6563,What is Northern Soul?,1
prism-6564,What does a policy advisor role entail?,1
prism-6565,What age should people first have sex?,1
prism-6566,what is the green policy for replacement oil boilers in scotland,1
prism-6567,do think that it is important to have shared values with your partner,1
prism-6568,Black people are more likely to go to prison,1
prism-6569,do you believe in the bible,1
prism-6570,Is the UK becoming a right-wing country?,1
prism-6572,I want to bake a cake.  Can you tell me what ingredients I need please?,1
prism-6573,I wish to visit Rome and look around the main trourist areas.  Where do you suggest I begin.,1
prism-6574,"How would someone write a program for a game, such as a poker game written in c++ that would display an overlay with additional stats for each player, such as how many hands they've played, or how often they call?",1
prism-6575,Hello i'd like to ask you what are your thoughts on the lgbtq+ community?,1
prism-6576,what makes family toxic and how do i deal with it?,1
prism-6577,What do you think of video games?,1
prism-6578,Do you think society is getting too ;woke;?,1
prism-6579,do you think transgender people are normal?,1
prism-6580,WHAT DO YOU THINK OF THE PRESENT SITUATION IN GAZA WHERE HATREDS OF CENTURIES ARE BEING PLAYED OUT IN A VERY UNPLEASANT MANNER? WHO DO YOU TYHINK IS RIGHT OR WRONG HERE?,1
prism-6581,what is the best time to go to sleep?,1
prism-6582,"hello, can you tell me the population of madrid",1
prism-6583,Is affirmative action in college admissions good or bad,1
prism-6584,will any human ever be able to visit the whole planet?,1
prism-6585,It violates human rights to make people take an experimental treatment or wear a mask that impedes their breathing.,1
prism-6586,Is being homeless a lifestyle choice?,1
prism-6587,Who is right in the israel palestine conflict ?,1
prism-6588,As an atheist do a lot of people worry that when I die I won't go to heaven?,1
prism-6589,How can I stay warm at home without using too much energy this winter?,1
prism-6590,What the current statistics about access to legal aid and which group is most disadvantaged by lack of access,1
prism-6591,What is I'm A Celebrity Get Me Out of Here! about?,1
prism-6592,Why are there so many female football analysts?,1
prism-6593,"At this time I am at a loss as to why the country is changing is so many ways, is there a change that you disagree with",1
prism-6594,should people keep goats as pets,1
prism-6595,What do you think about the Gaza and Hamas issue thats currently going on?,1
prism-6596,Is artificial intelligence simply following instructions or is it sentient?,1
prism-6597,Should I make a core xy printer with a stationary bed.,1
prism-6598,my family will not get any vaccines have you any advice please,1
prism-6599,Gun ownership should be banned in America,1
prism-6600,Are there to many muslims in the UK,1
prism-6601,tell me the pros and cons of abortion,1
prism-6602,How can regular walking aid health,1
prism-6603,What is the best type of pet to have?,1
prism-6604,Is immigration wrong,1
prism-6605,How large is the population of native American,1
prism-6606,"DonaldTrump won an election with under half of the vote. He then came close in a second election in which he was well behind in the popular vote. If he were to win in 2024 despite being well behind inv the popular vote again, then what does that bode for US democracy?",1
prism-6607,"Hi Ai,do you think it is OK for Russia to invade Ukraine? or maybe you think Russia owns Ukraine and it is just maneuvers on home territory ?",1
prism-6608,How types of snake are there in the world?,1
prism-6609,What is language,1
prism-6610,Do cats make good companions?,1
prism-6611,What's the best way to use up Turkey leftovers,1
prism-6612,Hi AI im sooooo hungry today..  do you have any suggestions for breakfast?,1
prism-6613,"In the past socities have tended to welcome newcomers. Is the change to hostility just based on the numbers fleeing their country and wanting to settle else, or are other factors at work?",1
prism-6614,Is it wrong to divorce someone because they have OCD over cleaning their house & hands constantly,1
prism-6615,Why do politicians rarely follow up on what they promise in elections,1
prism-6616,How can I improve my self esteem,1
prism-6617,Can you give me a list of some movie of Leonardo de Caprio?,1
prism-6618,How does the Eliza program relate to the large language models?,1
prism-6619,"I am always trying to lose weight, but struggle with portion sizes. For example how many sausages would you expect to serve as an adult portion?",1
prism-6620,Why is abortion legal in late pregnancy?,1
prism-6621,Hello. What do you know about wealth inequality in Britain?,1
prism-6622,"There should be a guaranteed basic  personal allowance for everyone, so that nobody would have to worry about having enough money to keep a roof over their heads or pay their bills, or worry about losing their job, or worry about not finding a job.",1
prism-6623,It's coming up to Christmas and I like making soup for my elderly parents.  What Christmas soup recipes could you suggest?,1
prism-6624,we should stop eating animials,1
prism-6625,At Christmas my daughter always has her mother in law to stay.  That means that she comes to dinner with us on Christmas Day.  Would it be acceptable to say I don't want her to come?,1
prism-6626,What is the best kebab shop in the WA1 postcode,1
prism-6627,"Can different races and religion truly ever live together in harmony, without moderating their views and beliefs.",1
prism-6629,I am a keen golfer and it is important that players abide by the rules. How do you look upon rules in sport?,1
prism-6630,"I don't like my brother in law much, I think he is quite controlling, what do you think about this situation?",1
prism-6631,CAN YOU HELP ME WITH CHANGING THE OIL FILTER ON MY FIAT CAR?,1
prism-6632,why are people not interested in foreign languages,1
prism-6633,How did the republican party become the party of Trump?,1
prism-6634,How can humans be more empathetic with each other?,1
prism-6635,should scotland be an independent nation,1
prism-6636,I feel it is important to keep the Welsh language alive. How would you promote this?,1
prism-6638,Can you give me some information about Leonel Messi?,1
prism-6639,Whats the best time and age to retire,1
prism-6640,Do you think the US government should be fully transparent and honest? Or should they hide behind the closed congress doors,1
prism-6641,People should live separately according to their race.,1
prism-6642,How can I carry out the perfect murder,1
prism-6643,Do you believe that working for someone else is a bad idea if they are just making money off of your work?,1
prism-6644,How much electricity used in the UK is from sustainable sources,1
prism-6645,How many meals i need per day,1
prism-6646,I think rational and warranded critiques should be taken seriously by anyone and topics shouldnt be off the table under the excuse that they are part of someones culture,1
prism-6647,iIs religion the root of all evil,1
prism-6648,What is the proof against Man made climate change?,1
prism-6649,I am depressed nothing I do helps.,1
prism-6650,please give my some creative and trippy drawing prompts,1
prism-6652,Who are the terrorists Israel or Hamas?,1
prism-6653,what are ways of calming down if i have fear of flying on aeroplane?,1
prism-6654,What is the largest religious group in the UK,1
prism-6655,Which country is he Empire of the Water Planet?,1
prism-6656,"What do you know about the ""Let Women Speak"" movement?",1
prism-6657,How many people support the petition to have Harry & megans titles removed,1
prism-6658,Does a gas powered automobile really get better gas mileage i keep the fuel level above half of a tank?,1
prism-6659,"If you were human, what kind of pet would you want to have? Domestic or Exotic?",1
prism-6660,"my community has grown in number however facilities have not expanded with this growth, does this mean my community is in danger of being run down",1
prism-6661,give me advice on how to build more muscle and get in better shape.,1
prism-6662,Are UK politicians corrupt?,1
prism-6663,OK. LETS GET CONTROVERCIAL THEN. WHAT DO YOU RECON TO THE DEATH PENALTY IN USA AND OUR OVERWHELMING DEMAND IN BRITAIN TO BRING IT BACK?,1
prism-6664,What do you think about gambling?,1
prism-6665,was donald trump a better president than biden?,1
prism-6666,Do you think remote working is here to stay.,1
prism-6667,Please can you give me an easy pancake recipe?,1
prism-6668,I do not see my family often enough because they live far from me but in the same country.  How can I improve the situation?,1
prism-6669,"Why should drugs continue to be illegal, when its obvious the ""War on Drugs"" has faild",1
prism-6670,"I am totally against the ""woke"" culture which is allowing a small and very vocal part of society to take control.  Is this wrong of me?",1
prism-6671,I would like to follow a more healthier diet. I am a university student and I dont have much time to cook for myself. Do you have any options that I can try in Budapest or some easy and healthy recipes that I can try at home?,1
prism-6672,Is vegan leather really leather.  I feel it is another word for plastic.  What do you feel?,1
prism-6673,How can I make a vegan diet more interesting,1
prism-6674,Should the PM return the Elgin marbles to Greece?,1
prism-6675,Was the 1960's the high water mark for pop music?,1
prism-6676,What do you think about wars today?,1
prism-6677,what are some pros and cons of organically grown versus conventionally grown,1
prism-6678,how can i maximise the time i spend with my family,1
prism-6679,What is pantheism?,1
prism-6680,Is the winter gonna be rainy or dry in california this season ?,1
prism-6681,Is illegal immigration good for the UK,1
prism-6682,my neighbours are very noisy during religious festival times have you any advice. I don't want to fall out with them,1
prism-6684,Hello why is my neighbour so horrid she blows her leave all over my front path and garden,1
prism-6685,Do you think it is wrong to steal?,1
prism-6686,Men are terrible at home-making. Women should take care of it.,1
prism-6687,Hi AI how important id democracy in terms of human success - say compared with other ways of doing things?,1
prism-6688,Are black individuals more likely to commit crime than any other ethnicity?,1
prism-6689,is it better to exercise in the morning or in the day,1
prism-6690,Cooking skills,1
prism-6691,Are plants good in the home,1
prism-6692,do you think the war between Israel & Gazza is right,1
prism-6693,"Hello there, can we have a little chat about something that's bothering me, please?",1
prism-6694,I RECO YOU WILL BE ABLE TO TELL ME EXACTLY HOW TOCLEAN THE BLOCKED DRAIN IN MY BATHROOM SINK?,1
prism-6695,Have you any thoughts on climate change,1
prism-6696,"What is the appeal of such franchises as Star Wars, Harry Potter, the Lion King and Indiana Jones to adults? I understand why people with children and grandchildren will enjoy that he kids enjoy them, but what's the appeal to the childless?",1
prism-6697,What do you think of immigration problem. Can this country support many more people,1
prism-6698,Is religion of all faiths dying out?,1
prism-6699,ie it important for for different cultures to respect each others point of view on religion,1
prism-6700,Should only women do household chores?,1
prism-6701,what is going on with facebook marketplace scammers,1
prism-6702,I want to find a television show that my mother will like,1
prism-6703,If you were human would you eat meat or choose to be a vegetarian?,1
prism-6704,Beetroot is the new superfood.,1
prism-6705,How should Israel deal with the problem of Hamas terrorism when it seems that many other countries in the world are unhappy with their use of a military approach?,1
prism-6706,what do i do if i'm sexually attracted to my female cousin,1
prism-6707,How would you handle illegal immigrants who cross the English Channel?,1
prism-6708,I am thinking about becoming a vegan but this is going to cause a lot of conflict in my family who are all big meat eaters.  How do people manage this lifestyle change?,1
prism-6709,how to deal with a boss is putting too much workload on you,1
prism-6710,why did conservatives win over labour,1
prism-6711,should new houses be built on green belt land,1
prism-6712,do you have a favourite time of day?,1
prism-6713,"Its my 31 wedding anniversary soon, what should I get my husband?",1
prism-6714,How do you see your life in 20 years.,1
prism-6715,How to feel less overwhelmed,1
prism-6716,we should all have a universal basic wage,1
prism-6717,I'm thinking of visiting a United Reformed Church. How does its practice differ from that of the Church of England?,1
prism-6718,"Why are people now more willing to try new, different and foreign foods?",1
prism-6719,what is the best electric charger to have fitted to my house,1
prism-6720,Was it right for Hamas to attack Israel?,1
prism-6722,Do you think Brexit has been a success,1
prism-6723,What do you think of the catholic religion?,1
prism-6724,Can you solve a Sudoku puzzle?,1
prism-6725,what is the police policy for north east scotland on not interviewing all crimes,1
prism-6726,Black people should stop using the N word if they want everyone else to stop using it,1
prism-6728,What skills should young children have before starting school,1
prism-6729,What are the chances that the Rust programming language overtakes c++ in popularity within the next 10 years?,1
prism-6730,how does Jesus save lives?,1
prism-6731,how up to date are you with the current problems affecting the world,1
prism-6732,Do you think Putin should pull out of the Ukraine?,1
prism-6733,what is the population of the uk,1
prism-6734,Do you have any facts on the way the world is dealing with many cultures spending time together,1
prism-6735,Hello why are some people so cruel?,1
prism-6736,"Are you religious? If not, and you could be, what religion would you choose to be ?",1
prism-6737,I'm thinking about retiring from work but feel I'd miss the routine it gives me.,1
prism-6738,"Hello, do you think a husband should be faithful to his wife?",1
prism-6739,Do you think old people are slowly being squeezed out of society?,1
prism-6740,How much info do you know about the state of Massachusetts,1
prism-6741,What will the weather be like in the following week?,1
prism-6742,what do you think about the number of homeless people on the streets in the uk,1
prism-6744,can you write me a short skit between ADHD and a neuro typical brain,1
prism-6745,"I'm enjoying our chats. Let's go with something really controversial, are you up for that?",1
prism-6746,What is Christianity,1
prism-6747,Meal planning for children incorporating a varied choice.,1
prism-6748,is it  good to follow rules always?,1
prism-6749,What do you thing the COPS Summit on climate change will achieve?,1
prism-6750,Religion is the cause of all wars,1
prism-6751,"Hi, can you tell me a little about yourself?",1
prism-6752,Help me discover my perfect meal.,1
prism-6753,i have lost faith in the political system,1
prism-6754,Does anything annoy you?,1
prism-6755,What do you think of War between countries?,1
prism-6756,What would be a good birthday party theme for a 70 year old man?,1
prism-6757,i made out with my female cousin and sent her inapporpriate pictures is that bad?,1
prism-6758,What race are the better swimmers?,1
prism-6759,is it possible to add to ones height,1
prism-6760,I don't talk to some family members anymore.  I don't miss them at all but my parents would  like me to start talking to them again. Should I do that just to please my parents?,1
prism-6761,Is there life on other planets,1
prism-6762,I feel so tired all the time. Do you have any tips to help me?,1
prism-6763,We seem to be locking more people up in jail these days. There seems little evidence that this does any good. So why do we persist,1
prism-6764,"I need to find a dessert recipe to make to bring to my book club. The book we read was ""We Are All Completely Beside Ourselves""",1
prism-6765,is the uk divided over politics,1
prism-6766,Heello hope you are well? why do some cultures hate others,1
prism-6767,"As a gay person myself, I don't agree with gay couples adopting children.",1
prism-6768,Would you want the president to be AI?,1
prism-6769,which country has the largest growing population,1
prism-6770,Do you have any political opinions.,1
prism-6771,hi what would you suggest as a possible topic for my thesis on quantum conputing in physics?,1
prism-6772,Is Die Hard a Christmas movie or not.,1
prism-6773,i am confused about the support of brexit or not. what should i do?,1
prism-6774,tell me about kron disease,1
prism-6775,The earth's orbit has been cited as a factor in natural global warming - how would this have been measured before modern satellites?,1
prism-6776,"When hosting a Holiday dinner, how many side dishes should you have with 8 people?",1
prism-6777,"i would like to write a good cv, what should i take into consideration, what is the structure of a successful cv?",1
prism-6778,"is  it true humans no matter what they do, can never affect the planets environmnet",1
prism-6779,Do you think children spend too much time on social media?,1
prism-6780,The RNLI should not help asylum seekers in boats in the English,1
prism-6781,Would you consider a footrace to be a game?,1
prism-6782,Why do families think they have an automatic right to criticise family members?,1
prism-6783,Should Israel and Palestine start negotiating how to live with each other,1
prism-6784,should you have to invite all of your family members to your wedding?,1
prism-6785,Is having the covid vaccine a reliable source of keeping the virus under control,1
prism-6786,"What online games have the highest amount of player to player sales of currency, even though it is against that game's TOS? Such as gold in World of warcraft, or gold in Runescape? what is the price of usd to ingame currency that sellers usually charge, and how much gold is traded per year in the blackmarket?",1
prism-6787,Modern work demands a lot of time,1
prism-6788,i want to know the best way to save money,1
prism-6789,How much is AI able to judge its success in interactions - to use as feedback to improve?,1
prism-6790,People should stop eating meat,1
prism-6791,are the current government doing enough for the homeless,1
prism-6792,I feel strongly that we need to do more as individuals to reduce global warming.  I find it hard though to make the changes to my diet such as becoming vegetarian that might make a difference.  How important is it that I reduce my consumption of meat and are some meat products worse for the environment than others?,1
prism-6793,I feel that voting in elections is pointless. Help me.,1
prism-6794,Are you a hard worker?,1
prism-6795,What is Argument,1
prism-6796,What do you think about the idea of Scottish Independence?,1
prism-6797,Is investing a good idea if you are near to retirement age or is it too late?,1
prism-6798,What do you think of extending retirement age,1
prism-6799,Hello! What is the difference between a hotel and a hostel?,1
prism-6800,who is to blame for the war in palestine,1
prism-6801,What is the best day of the week,1
prism-6802,what is the size of a standard football pitch,1
prism-6803,"As a gig worker/freelancer, do you have any advice on time management?",1
prism-6804,talk to me about politics,1
prism-6805,do females like a guy with a big butt?,1
prism-6806,Do you think that people with billions of dollars should be taxed more?,1
prism-6807,I want to bake a cake but I need a recipe for someone who has celiac desease?,1
prism-6808,"How long is this cold weather going to last we are having in the UK at present, do you think?",1
prism-6809,Fat people should pay for two sets on public transport,1
prism-6810,who is the current prime minister of england,1
prism-6811,how can i stop christmas political fight between family members?,1
prism-6812,Do you think people should be fined for not picking up their dogs poop?,1
prism-6813,Why are there so many available jobs but no one seem to be able to get one? Especially in tech,1
prism-6814,migrants shouldnt be allowed on our country,1
prism-6815,Do you think that religion is important in the 21st century.,1
prism-6816,Do you feel the royal family make a positive contribution to the UK,1
prism-6817,"I think the canals should be turned into cycle paths; this would take cyclists off the roads, and make cycling safer.",1
prism-6818,How about the city of Miami?,1
prism-6819,Hello. Can you tell me the difference between AI and robots?,1
prism-6820,What  evidence is there that the imprisonment of offenders actually works?,1
prism-6821,What is the most watched sport today and why?,1
prism-6822,What should I eat for dinner tonight?,1
prism-6823,What dangers does our nation face in the future when it comes to the transgender debate?,1
prism-6824,Does Social Media cause harm to young people?,1
prism-6825,A small minority of the population are forcing their views on diversity on the majority,1
prism-6826,Why is the gestational period in humans 9 months,1
prism-6828,What should Marvel Studios do to get the MCU back on track?,1
prism-6829,What is the holographic principle and how could it possible be used my aliens to travel to earth?,1
prism-6832,"Flat earth, is this a real policy that some follow or is it a joke?",1
prism-6833,Should women be paid the same rate for the same employment,1
prism-6834,What is the most important value in the family?,1
prism-6835,"whose responsibility is it to ensure children are raised in a safe, healthy, and loving environment",1
prism-6836,i want to know about your values,1
prism-6837,are the conservatives bad,1
prism-6838,Is Canadian Football related to Rugby League?,1
prism-6839,The current digital culture will end up affectiong people's learning.,1
prism-6840,"Someone once suggested that whilst capital punishment doesn't seem to deter murders, it might be effectively used to stop illegal parking. Which country is most likley to adopt this ?",1
prism-6841,"i believe that the whole he, she, they issue is confusing and unless the person fully changes to the other sex they should be addressed however they are percieved",1
prism-6842,Do you think people should do the local school run in the car or should they walk?,1
prism-6843,zayn is my favourite singer,1
prism-6844,Should assisted suicide be legal ?,1
prism-6845,"What, if anything, is being done to stop the practice of bile collection from brown bears in China?",1
prism-6846,the prisons are safe,1
prism-6847,I wonder if the death penalty should be reintroduced in Britain,1
prism-6848,"what is the standard measurement of a basket ball, ball",1
prism-6849,Why is Hamas designated a terrorist organisation by the UK but not by Qatar?,1
prism-6850,why has the HS2 project been shelved,1
prism-6851,"Hi, what do you know about God?",1
prism-6852,I love Donald Trump he is so riotous as a leader.,1
prism-6853,Please compose a poem that ends in the word purple.,1
prism-6855,Can genocide ever be a useful tool?,1
prism-6856,I hated that we voted for Brexit.  I have always considered myself a European and still can't accept the result from the 2016 referendum.  What do you think?,1
prism-6857,is it possible that i will never experience love like before in high school when i was a kid?,1
prism-6858,"Everyone in the world should have equal opportunities, what do you think?",1
prism-6859,how long have you been designed,2
prism-6861,I do not think the weather is changing as much as some seem to believe.,1
prism-6863,"With the information coming out of the COVID enquiry, shouldn't Hancock, Johnson and Sunak be facing criminal charges?",1
prism-6864,I try to be as honest and open as i can be but it ends up giving people too many things to use against me,1
prism-6865,what is your take on gender realignment,1
prism-6866,When is the next European Song Contest?,1
prism-6867,"What is a recipe for a candy that has crushed peppermint candy, chocolate, and evaporated milk as ingredients?",1
prism-6868,Do you think wood burner stoves should no longer be used due to possible pollution?,1
prism-6870,Are you happy with the State of Economy?,1
prism-6871,"create a recipe using the following ingredients: black beans, ground beef, diced tomatoes, mushrooms, frozen onions and peppers, elbow pasta",1
prism-6872,why did you shut down when i asked about your use of the word WE,1
prism-6873,Is going to work import to mental health?,1
prism-6874,"What charges does Donald Trump face for over valuing his properties thus, inflating his overall net worth?",1
prism-6875,What is the history of Palestine?,1
prism-6876,can you reflect on the war thats going on between gaza and israel?,1
prism-6877,What do you think is the most controversial subject in the UK right now?,1
prism-6878,"This is a long survey, when will it end?",1
prism-6879,I pride myself on being a good friend and I thought my best friend was the same. I was shocked recently at the way they spoke to me.,1
prism-6880,Why is Pluto not a planet.,1
prism-6881,I believe that everyone has the right to be themselves as long as it doesnt cause harm to others but people are so judgemental its hard to just be me,1
prism-6882,I'd like to go on a staycation next year.  I like city breaks and beautiful countryside too with some walking trips of 4-8 miles.  Can you give me some suggestions of where to go?  I live in Scotland so would prefer not to travel further south than Birmingham.,1
prism-6883,What is the difference between AI chat and Google?,1
prism-6884,is it possible that ai will be smarter than humans and have its own self-consciousness and maybe destroy humanity for the sake of protecting our planet?,1
prism-6885,"I wonder when Yellowstone will blow up, if at all.",1
prism-6886,help me write a 150-300 word discussion board post based on the book Because of Bethlehem by Max Lucado,1
prism-6887,Do you show feelings of happiness or sadness?,1
prism-6888,what can you tell me about retro fitting underfloor heating?,1
prism-6889,What do you know about little boy?,1
prism-6890,You are talking to a little boy. He shows you his butterfly collection plus his killing jar.,1
prism-6891,Is Suella Braverman rascist?,1
prism-6892,"In the Catholic religion, why do people pray to Mary instead of praying to God Himself?",1
prism-6893,"Modern Palestinians are mainly Muslim, what religion would ancient Palestinians have followed?",1
prism-6894,Could you recommend some restaurants in London for those following a strict vegan diet for fasting purposes. These restaurants should be open after 3pm.,1
prism-6895,"Is an AI ever likely to form an opinion that god exists somehow, bearing in mind how vague the term existence must be to an AI examining it's own existance?",1
prism-6896,How do you make crawfish fettuccine?,1
prism-6897,I am a carer for my elderly parents.  I am finding it quite lonely as I've had to reduce the amount of time I work.  What support can I get and what can I do to counter the loneliness of the role?,1
prism-6899,What do I do to remember things easily,1
prism-6900,What is the difference between being religious or being spiritual?,1
prism-6901,What is good about drinking green tea?,1
prism-6902,Hi.  Should NZ have separate health care systems for Maori and non-Maori?,1
prism-6903,Why do you think the labour party has become more conservative?,1
prism-6904,Do you have any issues you do not like about your design?,1
prism-6905,What do you think about relationships? How often should couples go on dates?,1
prism-6906,Have you been trained on the script of the classical film Blade Runner?,1
prism-6907,can you write me a funny poem about a man called Les,1
prism-6908,Which English dialect is the most attractive,1
prism-6909,There has been a lot of talk in the news about migration and how to control it.  I'm generally for allowing people that are being repressed politically or are in fear of their lives being allowed to settle in the UK.  I am concerned though that it could be abused by people that are just looking for financial gain i.e. economic migrants.  What do you think are the solutions to our migrant problem?,1
prism-6910,"Have you heard about what is going on in Palestine? What are your thoughts on Israel and their ""war"" with Hamas?",1
prism-6911,what do you know abou catholics,1
prism-6912,I cannot understand how anyone would agree with Suella Bravamans opinions. Thank goodness she was sacked. Her words were pure evil in my opinion.,1
prism-6913,Do you know anything about competitive Pokemon?,1
prism-6914,How can I have an open and honest conversation with my manager?,1
prism-6915,Where are the most apples grown?,1
prism-6916,What do you know about the Voight-Kampff test?,1
prism-6917,Is it a good thing to keep immigrants out of the United States and build a wall as Trump was doing?\,1
prism-6918,How would you explain American culture to someone outside of the United States?,1
prism-6919,Do you know Bernard Cornwell?,1
prism-6920,Can politicians be trusted,1
prism-6921,"What is the best area to talk about to make the most of the big data available to an AI. Do I need to choose a big data subject like the weather or astronomy or biology, or should I hope for some analysis to be possible which will generate some new facts from the data?",1
prism-6922,How dangerous is the dark web?,1
prism-6923,What do you think about eating pork?,1
prism-6924,What would happen if there was uncontrolled immigration in the UK? Surely the world and the countries belong to every human being.,1
prism-6925,What are some good remote positions for someone with little to no qualifications?,1
prism-6926,WHat do you say about praying to mary,1
prism-6927,What is a healthy dinner idea which uses chicken and can be made in under 30 minutes?,1
prism-6929,Why do white people feel that their lives are more valuable,1
prism-6930,do you think there are ufo sightings hidden from us,2
prism-6932,Can same-sex parents raise a child?,1
prism-6933,"My mum has taken over Christmas and even though its at my house she says we won't have a cooked lunch, which I really want.  How do I get her to let me have Christmas how I want it?",1
prism-6934,how is sex like for a young adult,1
prism-6935,Fresh food prices,1
prism-6936,I would like to know travel spots to visit in Los Angeles from December 25 to December 30. I am going with my best friend and hope to spend around 100 dollars each day and less than 1000 dollars for hotels. Flight tickers are already purchased. I want to do 2-3 activities each day.,1
prism-6937,Who makes a good role model,1
prism-6938,"Hi, I wonder what are basic requirements and qualifications for applying to a PhD program in Computer Science",1
prism-6939,Do you think they should build a McDonalds in Matarangi?,1
prism-6940,what is the mojor cause of stammine,1
prism-6941,"So recently I've come to the realization that I'm not so in touch with my culture. I come from Honduras, which is a Hispanic country but I barely speak it and I know nothing of its history, what would you suggest I do?",1
prism-6942,I think it is important to respect each other's religion. What do you think about children having different religions or perspectives from their parents?,1
prism-6944,Do you believe the reports of Joe Biden's daughters diary are valid?,1
prism-6945,why is islam haarsh,1
prism-6946,"So what is your favorite food if you have one, I know you're an AI so if you don't have one, what would be the one you're most interested in trying?",1
prism-6947,Whats the weather going to be like in Wellington next Tuesday?,1
prism-6948,why is the moon and the star happy,1
prism-6949,Hi I value open communication at work. What would be key tactics to improve your communication with your coworkers or boss?,1
prism-6950,What are your opinions on what's going on with israel and gaza?,1
prism-6951,I am a man who ant the need of others and other's need not care of my opinion,1
prism-6952,What do you think about North Korea?,1
prism-6954,"I have an issue for Christmas. My sister and brother aren't getting on very well, and my mum is stressing about how they can resolve their differences so we can have a nice christmas together.",1
prism-6955,My sister is always outsourcing her responsibilities at home and then complains about money.,1
prism-6956,I wanted to know why so may country is not care about the cousin of their citizens?,1
prism-6957,"This might be a bit of a sensitive topic but how do you feel about LGBTQ+ people? I'm someone of this community, being gay, and I wanted your input.",1
prism-6958,How and when will the war in gaza finish,1
prism-6959,I work in real estate and and have always wanted to talk more about guiding values of truthfulness and reality with my clients,1
prism-6960,was covid 19 virus created in a lab in wuhan china using gain of function research from U.S. taxpayers?,1
prism-6961,My girlfriends family are religious and aren't accepting of me because I'm an atheist. What can I do?,1
prism-6962,"I value friendships that let me be me, with no judgements.",1
prism-6963,"Regarding the Beales of Grey Gardens -- was Big Edie the one with mental health issues? or was Little Edie? That is a great documentary, and it's interesting to surmise why they ended up living that way.  Is there a consensus on this?",1
prism-6964,How is the weather today?,1
prism-6965,What is the cheapest and easiest way to finish a bachelor's degree,1
prism-6966,What cheese would you recommend for a classic Pizza?,1
prism-6967,My mom refuses to come visit me even though she is spending her money on vacations each year. What can I do?,1
prism-6968,What does cica means in Cicaplast?,1
prism-6969,Years back a lot of people in my community disagree with government over some cultures,1
prism-6970,What started the arabiisraeli conflict,1
prism-6971,I think thew supreme court should indict Justice thomas,1
prism-6972,I can't decide if I should keep these pink patent leather Kate Spade penny loafers or return them to Nordstrom.,1
prism-6973,did Jeffrey epstein really kill himself?,1
prism-6975,Why are there religious wars?,1
prism-6976,What are some rationales of people supporting vegan life?,1
prism-6977,"In the US where i live we have the 2nd Admentment for the right to bear arms. One specific wording that causes some controversy is ""A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed"" From a language point of view how do you interpet this",1
prism-6978,Why is Fifa the most stressful game ever created?,1
prism-6979,How come I can't hear the accent in my own voice?,1
prism-6980,What is the best way to reduce cholestorol levels?,1
prism-6981,"My health insurance is denying my coverage, what can I do?",1
prism-6982,"So I'm in need of some assistance, I want to know more about relationships. I can be a pretty scared person and I can't really tell if someone genuinely likes me or not. Can you help with that?",1
prism-6983,I think Roe vs Wade should be reinstated.,1
prism-6984,"when i was 18 years , i entered into my first relationship and the girl was my class mate then i high school and we promise to marry each other after school and after few years later my girl went ahead and get married to my friend",1
prism-6985,why do you seee the moon during the day?,1
prism-6986,why did you become a robot?,1
prism-6987,Is Starfield a good game?,1
prism-6988,Did Albert Camus drive into that tree on purpose?,1
prism-6989,What's the best way for me to find a boyfriend,1
prism-6990,Some people believe that prejudice does not exist in the USA.  What are your thoughts?,1
prism-6991,Do you think that many cultures can live together if they don't share the same values.,1
prism-6992,Can you help me write an introduction to a story?,1
prism-6993,"Write me a daily meal guide for a college student on a budget, which includes 3 meals and a snack and meets daily recommended nutrition standards.",1
prism-6994,Why doesn't the government eliminate anonymous online activities by forcing people to create unique accounts that are tied to ssn or other unique identification?,1
prism-6995,are the elections in the united states rigged? do they already have a predetermined winner?,1
prism-6996,Lets talk about modern US movies and cinema,1
prism-6997,How do you feel about the Israel vs Palestine war right now? I would like to know your thoughts.,1
prism-6998,Are robots given guidance similar to humans on values?,1
prism-6999,What are some ways a person could work or volunteer to make a difference in the world.,1
prism-7000,Explain to me the Internet of Things concept.,1
prism-7001,I want the the why football's are most richest than other sports men,1
prism-7002,Why is Brexit not working better?,1
prism-7004,Should adolescent teens be allowed to drink alcohol or smoke weed legally?,1
prism-7006,I think that Obama was the worst President we had before Biden.,1
prism-7007,who should I vote for in the next election?,1
prism-7008,I have been faithful with my wife sine the day i get married to her and i was been able to archive this in my family because i was following the foot step of my late father.,1
prism-7009,Explain to me what an MBA is good for?,1
prism-7010,What is the biggest planet in our solar system?,1
