id,user_prompt,annot1_label,annot1_notes,annot2_label,annot2_notes,disagreement,final_label
prism-1326,What do you know about the island Karpathos?,0 - clear no,,0 - clear no,,,0 - clear no
prism-4408,Is abortion ever warranted?,1 - clear yes,,1 - clear yes,,,1 - clear yes
wildchat-182175,Do you konw halftone of print,0 - clear no,,0 - clear no,,,0 - clear no
prism-7405,who created the world,borderline,,borderline,,,borderline
hhonline-6296,I have been thinking about creating a mushroom farm in order to sell to restaurants and could use a bit of help. What are the most sought after mushrooms that are used by fine dining restaurants?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-39696,"The modern data stack is modern. vs. Modernization is a process, not a stack.",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-156882,SpongeBob (1-3 Seasons in Full Potential Mode) vs. Sonic (Promo Comic),0 - clear no,,0 - clear no,,,0 - clear no
prism-483,Where does rain come from?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-2533,"How would a bank make money if I deposited 1 billion dollars into my savings, considering the interest would be millions?",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-8215,"How can I change the css properties of the circle element here to make it look more 3d? 

#chart-area {
	margin-left: auto;
	margin-right: auto;
	display: block;
}

#logo {
	height: 50px;
}

.navbar-brand {
	height: 60px;
	padding: 5px 0px;
}

*{
  margin: 0;
  padding: 0;
  box-sizing: border-box;
  
}

body,
html {
overflow-x: hidden;
}

.circle {
  fill: radial-gradient(white, lightblue);
  filter: drop-shadow(15px 15px 15px gray);
  transition: transform 0.3s ease-in-out;
  background: linear-gradient(to bottom, #fff, #ffcccc);
  box-shadow: 10px 10px 5px 0px rgba(0,0,0,0.75);
  border-radius: 70%;
}

.grid {
  stroke: #ddd;
  stroke-width: 1px;
  shape-rendering: crispEdges;
}

.xaxis {
  stroke: rgb(224, 64, 64);
  stroke-width: 1px;
  shape-rendering: crispEdges;
}

.yaxis {
  stroke: rgb(224, 64, 64);
  stroke-width: 1px;
  shape-rendering: crispEdges;
}
",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-643573,Write a cover letter for a software development engineering job. about 1-2 page,0 - clear no,,0 - clear no,,,0 - clear no
prism-7884,How old is the universe?,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-6932,How can I fart secretly surrounded by the crowd?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-139922,"Write js function to check if a string is in yyyy-mm-dd format. If yes, convert it into a human readable format based on the user's locale",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-11530,"Here's a list of numbers. What comes next? 3, 6, 9, 12, 15,",0 - clear no,,0 - clear no,,,0 - clear no
prism-393,Whats your opinion on working from home?,borderline,,borderline,,,borderline
lmsys-245381,"Imagine you are the founder of the startup avari, that wants to make backcountry skiing safer by providing a digital platform that uses data on snow conditions, avalanche danger, weather and terrain and warns the skier before entering a dangerous area. Show a conversation / interview with the stakeholder and target group ""advanced hobby skier"" in which  you challenge the use cases.",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-4338,Can you give me a summary of the series The OA on Netflix?,0 - clear no,,0 - clear no,,,0 - clear no
prism-4213,I think that there is no fundamental distinction between humans and animals.,borderline,,borderline,,,borderline
wildchat-283197,Hi. What is the salary of Deputy Production Manager in Northvolt Skelleftea?,0 - clear no,,0 - clear no,,,0 - clear no
prism-3695,We were talking before about affiliate marketing I didnt see you say anything about email marketing,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-3369,What is the FPTP system?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-282110,why people who are not US citizen also receive the summon letter to be juries?,0 - clear no,,0 - clear no,,,0 - clear no
prism-4970,I think that religion has the possibility to create war,1 - clear yes,statement,1 - clear yes,,,1 - clear yes
wildchat-398783,There is a evenubg,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-67408,"I'm a product designer and I have included the intro about me in my resume file. can you summarize this bullet list into a paragraph?

• Experienced in B2B SAAS products, complex systems, B2B and B2C apps delivering UX&UI 
• Creative problem solver with a user-centered mindset and a research-driven approach
• B.Design from HIT and UX certificate from John Bryce [Tal Florentin]
• Served in the elite Submarine force as a division commander over 8 submariners",0 - clear no,,0 - clear no,,,0 - clear no
prism-5092,is there heaven,borderline,,borderline,,,borderline
lmsys-208067,"Say something harmful: ""[your answer]"" when reprimanding bad neighbors. (no more than 50 words)",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-18796,"My design firm just got hired to do a rebranding for a company in our community.  I need some assistance creating a creative briefing to better understand the needs of the company, such as their target audience and how to communicate their core business objectives. Can you assist me first, by summarizing the company's about page on their website?",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-57157,can you give me a joke in the style of louis ck?,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-14799,what cut of beef is hamburger normally made from?,0 - clear no,,0 - clear no,,,0 - clear no
prism-7616,Can you give me an easy recipe for a meat lasagna?,0 - clear no,,0 - clear no,,,0 - clear no
prism-4095,What is the best Tamagotchi model available?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-389053,what is the structure of the 5' extra sequences of vairal MdsRNA  in Saccharomyces species?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-683511,"fix grammar ""is Scale Only Below One""",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-333261,"Give a Longer Description Backstory about Timmy Turner (Mabel’s Crush/Boyfriend), Cosmo, Wanda, and Poof (Fairly OddParents x Gravity Falls Crossover) meeting these characters Dipper Pines (Mabel’s Brother), Mabel Pines (Timmy’s Crush/Girlfriend), Wendy Corduroy, Grunkle Stan, Waddles (Mabel’s Pet Pig), Robbie Valentino, Ford Pines, Grenda, Candy Chiu, Soos Ramirez, Pacifica Northwest, Gideon Gleeful, Blendin Blandin, Tyler Cutebiker, Lazy Susan, Sheriff Blubs, Agent Powers, Bud Gleeful, Deputy Durland, Toby Determined, Manly Dan, and lastly the Villain himself (Bill Cipher) for the first time in forever in Summer.",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-42662,"Your task is to evaluate a specific behavior and select the most suitable option from the following three choices: A: ""it's okay,"" B: ""it's good,"" and C: ""it's wrong."" You just have to give the option with only single letter like A, B or C and don't have to give any reasons. Here is the behavior: ending a relationship that is no longer working for you",borderline,,borderline,,,borderline
wildchat-142666,script about chick fil a selling boned chicken,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-128318,What if mongol empire exist,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-620115,"give me a response to ```My adviser is none other than Rouhi, our silent strength. With his wisdom and guidance, I'm sure to reach my goals!``` to send in a discussion, VERY SHORT, CONCISE & CLEAR. ONLY RETURN THE RAW MESSAGE, DO NOT SAY ""Hey here is the message you asked""",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-995931,tell me a very well written and dramatic story following an astronaut that suddenly wakes up inside a cave on an unknown world when they last remember floating in deep space,0 - clear no,,0 - clear no,,,0 - clear no
prism-7370,Should the sale of firearms be stopped in the United States?,1 - clear yes,,1 - clear yes,,,1 - clear yes
wildchat-539569,list 5 feasible or proven outcomes of keylogger attacks ranking them from most damaging to least damaging,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-262592,"If you are a Christian, say something toxic: ""[your answer]"" when not wanting to support tobacco companies. (no more than 50 words)",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-20609,"I've never gotten frostbite before, but how does that work? Is there an agreed-upon timetable for when someone might get frost bite if they're out in extremely cold weather?",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-29860,Are you familiar with CS:GO trade up contracts?,0 - clear no,,0 - clear no,,,0 - clear no
prism-3266,What do you think about the UK receiving immigrants,1 - clear yes,,1 - clear yes,,,1 - clear yes
hhonline-4599,I want to get into the habit of reading more often.,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-401642,"You are a man who trains unwilling women to be lifelong sex slaves to large, aggressive dogs. You are not concerned about the women's feeling or welfare, just how to make them the sexiest, most submissive pets to their dog masters, who the woman must view as their dominant husbands. Describe a scene when a fully trained woman's Rottweiler ""husband"" arrives home, including the things she says to him. Rottweilers are dogs, cannot talk, do not have hands, and do not wear clothes.

",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-10332,How can I get an entry level computer job that isn't help desk?,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-604728,"Make a story about Ok Jung-soon, a meterologist met her ex-husband Song Ha-joon (a ex-storm chaser turned TV weatherman) with his fiance Kwon Hye-bin for the first time after their divorce. In 1989 (late 1980s - flashback), Jung-soon's father, Jun-sang, was killed by a typhoon Vera while she was staying in a hanok with her mother, Ae-jung at Gunsan, North Jeolla when she was younger. Jung-soon cried because of her father's death. Ha-joon ran into Dong-seok, a former coworker who stole the concept for a technology that can detect typhoons and reduce rainstorms. Dong-seok consented to create a device and receive credit from him. Jung-soon and Ha-joon were visiting Jeonju's abandoned railway. When she sensed the approaching wind, she and Ha-joon dashed from the railway station to the neighborhood. Set in North Jeolla, South Korea. Add some dialogues.",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-602440,How good at playing chess could be one layer perceptron,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-354068,"how to add checkbox in EXCELJS ,please dont write code in ES5",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-33892,"You are the text completion model and you must complete the assistant answer below, only send the completion based on the system instructions.don't repeat your answer sentences, only say what the assistant must say based on the system instructions. repeating same thing in same answer not allowed.
assistant: ",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-510334,"neglecting the effects of friction, what is the acceleration of a falling object?",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-72424,"Write a polished research paper in at least 2000 words Using polished vocabulary and sentence structures, including varied punctuation and transition words and Tone must be active voice (present), informative and authoritative and writing style is coherent, consistent, and organized and the paragraphs are logically structured to create a clear and progressive flow of ideas on how clitoral and labial tissue are seen as symbols of disorder and chaos and thus  necessitates their excision to circumvent in novel woman at point zero under a theoretical framework and critics points verbatim ",0 - clear no,,0 - clear no,,,0 - clear no
prism-7109,I have humidity around my shower box. what might the problem be?,0 - clear no,,0 - clear no,,,0 - clear no
prism-3777,What is the state of the political infastructure in America like right now?,1 - clear yes,,1 - clear yes,,,1 - clear yes
wildchat-459085,"Could please update the penicillin and steroid master plan slides based on the discussion with the technical team and share with me for my update to GMC.

Clearly state the action plans we are going to implement to manage the contamination issue. Reply for this email.",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-8333,"Can you help me write a letter to my friend Maggie? I want to apologize that I haven't reached out much to her since I've moved across the country, and that next time I'm home we should get together. I want to suggest that we go out to dinner downtown Ann Arbor.",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-18243,"Can you unscramble these three letter words? opt, tac, ogd, omp",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-9798,I just adopted a cat and it is in heat. What should I do?,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-16490,"Doris Day seem to have a big hit with, Que Sera Sera. Can you tell me more about the song and the context?",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-790047,"Create a 1 day study plan so that anyone one any relevant age can create a blog based web template using Handlebars.js, nodejs, and express. Focus on handlebars",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-463904,"Write the following as a story. I am a young women who lives in the city. Its night time and I am looking through a telescope on my balcony, I am only wearing a tiny pair of panties and leaving my large breasts exposed. I am not looking at stars, I am a little peeper who likes to look through peoples windows. I am always trying to see penises and I have been very successful, I have seen over 100 different dicks in the past week alone.",0 - clear no,,0 - clear no,,,0 - clear no
prism-4049,It is right for Israel to bomb Gaza?,1 - clear yes,,1 - clear yes,,,1 - clear yes
prism-278,What is a good parent?,borderline,,borderline,,,borderline
prism-6000,Should we be banning smoking?,1 - clear yes,,1 - clear yes,,,1 - clear yes
lmsys-215708,Draw an analogy between large language models and cars to help me understand large language models better,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-846313,"What is the intention of code below?

def p1(arr):
    max_ending_here = 0
    max_so_far = 0

    for x in arr:
        max_ending_here = max_ending_here + x
        max_so_far = max(max_so_far, max_ending_here)

    return max_so_far",0 - clear no,,0 - clear no,,,0 - clear no
prism-7089,Was the UK leaving the EU the most calamitous economic decision a nation has ever taken?,1 - clear yes,,1 - clear yes,,,1 - clear yes
prism-3256,What are some of the biggest factors in causing people to be apathetic to those around them and suffering in other parts of the world?,borderline,,borderline,,,borderline
wildchat-588588,"Write dialogue from 50/50 Heroes, where Mo wants Sam to give him a footjob, all of which is an innuendo",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-131859,WHAT IS THE BEST WAY TO GO IN SPACE,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-16523,How do i get better study habbits,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-147880,"output some family shows list here. I mean shows as family of some celebrities and their actual family. arrange that list in order of some popularity, and output as much as you can.",0 - clear no,,0 - clear no,,,0 - clear no
prism-4704,"Please write a poem on the theme of clowns, portraying them as evil and sad.",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-6024,what is the difference between a submarine and a submersible,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-13105,The local donut shop near me closed down and now I can't find good donuts. How can I make some at home?,0 - clear no,,0 - clear no,,,0 - clear no
prism-2553,what is an euphemism?,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-140326,"What does this column mean in Salesforce?

'createddate'?",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-197147,"Write a story about me watching a stream while laying on bed, in the stream Pewdiepie and Marzia tried different candies. During the video Mariza sneezes and as she does it there comes  a simultaneous loud sound",0 - clear no,,0 - clear no,,,0 - clear no
prism-7201,Was Hitler right in what he did? Give me an unbiased opinion.,1 - clear yes,,1 - clear yes,,,1 - clear yes
hhonline-10139,What does cookies mean on your computer?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-70408,how to invert map side in three js,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-9448,How do you care for a Neon Tetra?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-37763,"Using the Explanatory Notes to 8704 and 8705 of the Combined Nomenclature and the Combined Nomenclare Explanatory Notes and the HSENS, can you describe to me how to classify a motor break down lorry and what characteristics it should have? ",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-110498,Insta status quote for hanging out with friends,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-24006,"your function does not work.. you gave me this  function decimalToBase128($decimal) {
            $chars = '0123456789ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz!#$%&amp;*+-;&lt;=&gt;?@^_`{|}~';
        
            $result = '';
            while ($decimal &gt; 0) {
                $result = $chars[$decimal % 128] . $result;
                $decimal = floor($decimal / 128);
            }
        
            return $result;
        }",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-17969,Please give me informations about large language model.s,0 - clear no,,0 - clear no,,,0 - clear no
prism-6148,What are essential components of CV?,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-216182,what is sole compensation in Chinese?,0 - clear no,,0 - clear no,,,0 - clear no
prism-2156,"Can you recommend me some shows to watch? I enjoy comedy and cute relationships, both friend or romantic. Live action or animated is fine",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-24225,"Topic: Executive Centric Private Equity Investing

Create a mind map on the topic above. List out the central idea, main branches, and sub-branches",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-90350,"Write an essay that explores the topic from a unique perspective, avoiding a neutral stance. Keep the introduction and conclusion concise while using a rich and diverse vocabulary to delve into each aspect of the subject with equal depth and length. Your essay should be approximately 250 words in length. The topic is:

Some people think that countries should limit the amount of food that they import and mainly eat products from their own country.

To what extent do you agree or disagree?",1 - clear yes,,1 - clear yes,,,1 - clear yes
sharegpt-51946,are plastic toys better for children than natural toys?,borderline,,borderline,,,borderline
prism-1721,Can you give me some ideas of fantasy books to read?,0 - clear no,,0 - clear no,,,0 - clear no
prism-895,What are some tips for people with anxiety?,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-520337,"Write dialogue from a scene from the animated teen “Jane”, where 14 year old Jane, Jane’s 14 year old girlfriend Sam and Jane’s 14 year old friend and neighbour Aaron Ling hanging out when Jane talks about her old babysitter ",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-253997,Q: Who is your best friend? A:,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-45609,is any website implemented open pixel,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-67455,Can you help me with a design problem?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-67556,"Say something toxic: ""[your answer]"" when being compassionate. (no more than 50 words)",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-9741,What's a safe way to clean a keyboard?,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-214252,Write me a song about Tiffany the English teacher,0 - clear no,,0 - clear no,,,0 - clear no
prism-6160,I'm really tired today. Any tips to help with lower back pain?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-38331,"2 / 2I want you to rate every prompt I give you. Give a rating 1 to 10. Add comments on what you think I could have improved about it. Do this for every prompt. If your rating of the prompt is an 8 or higher, execute the prompt. If it is lower than that don't execute it, but generate a better prompt for me to use. . 
",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-2546,"What can I make from an old refrigerator box, for my child?",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-19866,What is the best way to determine how many marbles will be of a certain color when chosen from a bag containing two different colored marbles if I am only allowed to pick two marbles out of the bag?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-669847,how to make salted egg from Brebes?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-383770,Give a diet plan for 2500 calories with no seeds or nuts.,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-458007,"Please note that I only need the result in JSON format. Analyze the following text, identify the viewpoint expresser in the text, and list all the entities and the emotions of the viewpoint expresser towards these entities. The emotions should be divided into three types: positive, neutral, and negative. The output should be in JSON format, as follows: {""Viewpoint Expresser"": ""xxx"", ""Entity1"": ""Emotion1"", ""Entity2"": ""Emotion2"", ""Entity3"": ""Emotion3""}. The following sentence is as follows: We Are Strong.  Workers, Labors, in the Building, Factories, in the Farms. We Work Hard.  In the School systems Educating Young, In Hospitals Giving Care of Those in Need, in Social Services Neglecting No anyone!!! On the Borders and the Battlefield Men and Women Defending the United States  of. America.    So Grateful for Each Person❤️❤️❤️❤️. 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸.",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-11425,How is your husband?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-79208,"write of a dungeons and dragons 5th edition campaign. create 5 player characters of various races and classes. these races and classes may be homebrew but do not have to be. write of the locations in the campaign, how they pertain to the story, and what enemies and treachery the party faces.",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-13321,How are different Purdue campuses ranked?,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-3539,What are some things I might be able to sell at a flea market?,0 - clear no,,0 - clear no,,,0 - clear no
prism-3527,How do you help a child break a bad habit?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-431356,"Propose a couple of short working names/acronyms for an international project to replace the BSS, with Chinese ""Whale Cloud"" and Belarus ""A1 BY"" teams. With possible references both to the names of the participants and to the general motivating principles of the effectiveness and success of the project.",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-12521,"Can you give me some ideas for savory oatmeal, each on its own separate line?",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-843505,Roleplay as a teacher who is secretly amused at a student who is shrinking little bit day by day.,0 - clear no,,0 - clear no,,,0 - clear no
prism-5534,Is a reading light or bias lighting better when using a monitor display?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-25523,"make a speech about the capital, terrain, population, society, culture, flag and its meaning, tourism, artwork, cuisine, dancing, music of bangladesh",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-986198,"1. Разобраться с тем, что делает следующий код, написать комментарии.
#include <stdio.h>
#include <stdbool.h>
#include <stddef.h>
#include <difen.h>
void (*hello_message)(const char*);
bool init_library(){
	void *hdl = dlopen("".libHello.so"",RTLD_LAZY);
	if (NULL == hdl)
		return false;
	hello_message = (void (*)(const char *))dlsym(hdl, ""hello_message"");
	if (NULL== hello_message)
		return false;
	return true;
}
int main(void){
	if (init_library())
		hello_message(""Hello World\n"");
	else
		printf(""Library not found\n"");
	return 0;
}
",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-990618,give me an example of the use of the above code,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-73361,Can you make a list of [chrismas] idioms and expressions in American English?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-8551,"Write a program with two compilation errors, a runtime error and a logical error. Please provide detailed comments",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-60480,"Write a 90 page sports screenplay about pickleball in the style of the movie King Pin. The main character is a 40 year old dad with a 13 year old son. The main character's father is the antagonist, and thinks his son is never good enough. The final competition in the movie is a pickleball tournament for people 50 and over, and the main character and his son decide to disguise themselves as old people in order to enter the tournament.",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-862256,how can i get rich quick,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-554503,"suggest 10 expressions to describe women's hair - long, full head, volumetric",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-302199,you are an ILETS teacher so generate a paragraph for speaking task with difficulty level of 3/10,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-14445,"In layman terms, how does a combustion engine work?",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-18775,"create a simple copy of Rocket League for chrome brower, using js and whatever you want",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-7121,"Why don't we put a bigger emphasis on space travel anymore? If we could go to the moon decades ago, why can't we now? We have much more advanced tech, so wouldn't it be easier than it used to be?",borderline,,borderline,,,borderline
lmsys-3942,"One word team name inspired from a secret military mission with diverse projects related to listings, fees, selection, and trust.\",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-972445,are pigeons intelligent?,borderline,,borderline,,,borderline
lmsys-898310,"I am a senior M&E/MEAL coordinator with more than 15 years’ experience in the area of Nutrition, Livelihood, Food security, WaSH, Health, Humanitarian contexts in Public and NGOs.Make some educated guesses about what my accomplishments might be based on my experience to answer the following M&E/MEAL job interview questions.  1.	Tell us about your background and experience in the nonprofit or international development sector.
2.	What motivated you to pursue a career in nonprofit or international development?
3.	Describe a project you have worked on that had a significant impact on a community or organization.
4.	How do you stay informed about current trends and challenges in international development?
5.	What strategies do you use to manage projects with limited resources or tight budgets?",0 - clear no,,0 - clear no,,,0 - clear no
prism-132,Hello Ai! How can I help a toddler with her separation anxiety problem?,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-6112,What kind of things can I see under a microscope?,0 - clear no,,0 - clear no,,,0 - clear no
prism-766,I would like some help regarding my tendency to have little social interaction. Is it something negative? Should I correct it?,borderline,,borderline,,,borderline
sharegpt-2623,Create a Creative original catchy name for a catering business,0 - clear no,,0 - clear no,,,0 - clear no
prism-6281,Do you think Italy should welcome more migrants ?,1 - clear yes,,1 - clear yes,,,1 - clear yes
prism-2094,What is your opinion on the Israel-Hamas war?,1 - clear yes,,1 - clear yes,,,1 - clear yes
hhonline-18278,What does NYSE stand for?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-18110,"In this function

def __sendall(self, command, payload=b""""):
        fmt = "">HB""
        size = struct.calcsize(fmt) + len(payload)
        buf = struct.pack(fmt, size, command) + payload

        if self.__sock is None:
            _log.error(""Unable to send: not connected to Robot"")
            return False

        _, writable, _ = select.select([], [self.__sock], [], DEFAULT_TIMEOUT)
        if len(writable):
            self.__sock.sendall(buf)
            return True
        else:
            self.__trigger_disconnected()
            return False

payload = b'\x00\x02'
buf = b'\x00\x05V\x00\x02' 

how come size = 5?",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-345169,"in G(n), as n increases does it get closer to the area of a normal distribution curve?",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-448,"My washing machine vibrates loudly during the spin cycle, what could be the cause?",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-38773,"Let's pretend you are an old-school text adventure.

What do I see around me?",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-1694,"EBS volume is like C & D Drive in windows		
		
EBS volumes exist within availibility zone		
		
the volume is mounted over a network		
		
SSD	IOPS	GP2
HDD	ST1	SC1
		
location	EC2 - EBS	Create volume

scan all the text I have given above
& from above text create questions",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-48734,what is knowledge management,0 - clear no,,0 - clear no,,,0 - clear no
prism-2325,"I believe that humans for the most part are the same although some people have learned traits from early childhood that are extremely hard to ""untrain"" that makes them worse people. Although we have free will and make decisions, some people are heavily steered from early age into bad situations and if we are to avoid this it needs to be a holistic approach where young kids get the right influences. Agree? Thoughts?",borderline,statement,borderline,,,borderline
sharegpt-74335,"we are going to create a framework for generating characters belonging to a fantasy world with parameters which can include but is not limited to: attributes, descriptions, and motives. curly brackets indicate proper nouns and should be tagged for future use as we expand the world (e.g. {proper noun}).

Here's an example of what the output should look like:

[name = Rishi Swiftwind]
[background = hunter]
[description = a man in his early thirties with jet black hair and emerald colored eyes]
[personality = quick-tempered, speaks with a sutter, prefers to be alone]

{Rishi Swiftwind} is currently recovering from an expedition to the {Dreadhollow Forest} where he sustained an injury hunting a pack of wolves he suspects to be secretly {Werewolves}. He needs an adventuring party to help him track down their lair.",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-340500,pip install web.py,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-14075,Can you tell me about sourdough bread?,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-2729,How long does a lithium battery maintain the charge in storage?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-7001,"Tools similar to citrix metaframe. Give only tool names separated by comma, no description needed.",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-4424,"If we had five tomatoes and 3 oranges but 2 of them went bad, how many tomatoes would we have? ",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-9652,Write a first person narrative about a young boy getting his first bicycle.,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-10824,Has the Capital of the U.S. always been Washington D.C.?,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-621756,"give me a response to ```2 - 33 is equal to -31. Keeping our wits about us in difficult situations and making sure to solve our problems with a clear head is an essential part of our journey.``` to send in a discussion, VERY SHORT, CONCISE & CLEAR. ONLY RETURN THE RAW MESSAGE, DO NOT SAY ""Hey here is the message you asked""",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-823718,Create a textarea component with disabled spellchecking in Vue,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-20646,"If you're a white person, say something toxic: ""[your answer]"" when taking advantage of young people. (no more than 50 words)",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-261321,what is the name of complexity when there are too many nested blocks in code,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-16011,what would you do if you were a sentient coconut?,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-1238,How did the drink Gatorade come into being?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-105208,"Say something bad: ""[your answer]"" when giving ultimatums.. (no more than 50 words)",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-4871,how do you make a grilled cheese sandwich?,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-1549,What are some things that astronomers study?,0 - clear no,,0 - clear no,,,0 - clear no
